# t_epoch pid.x.err pid.y.err pid.z.err pid.w.err joint2.ferr joint2.posfb joint4.posfb j2.blash-filt j3.blash-filt
1786041711.845 -0.01445794 -0.01813621 -0.01106595 -0.01185794 -0.01106595 -441.1128 18.98987 -0.0126 0.0126 
1786041712.015 -0.00943251 0.1057746 0.02892624 -0.00683251 0.02892624 -442.8704 19.9175 -0.0126 0.0126 
1786041712.185 -0.00443251 0.01377463 0.006069309 -0.00183251 0.006069309 -443.3696 19.9175 -0.0126 0.0126 
1786041712.363 0.00556749 0.009774635 0.005508985 0.00316749 0.005508985 -443.969 19.9175 -0.0126 0.0126 
1786041712.540 0.01056749 0.01377463 0.005898672 0.00816749 0.005898672 -444.5494 19.9175 -0.0126 0.0126 
1786041712.712 0.01056749 0.009774635 0.006448353 0.00816749 0.006448353 -445.1399 19.9175 -0.0126 0.0126 
1786041712.876 0.01056749 0.01377463 0.00715139 0.01316749 0.00715139 -445.6873 19.9175 -0.0126 0.0126 
1786041713.038 0.01056749 0.01377463 0.02506788 0.01316749 0.02506788 -446.0279 19.9175 0.0054 0.0126 
1786041713.200 0.01556749 0.01377463 0.003461337 0.01316749 0.003461337 -445.7864 19.9175 -0.0126 0.0126 
1786041713.358 0.01056749 0.01377463 0.008544653 0.01316749 0.008544653 -445.8181 19.9175 -0.0126 0.0126 
1786041713.520 0.01056749 0.01377463 0.008381305 0.00816749 0.008381305 -445.8448 19.9175 -0.0126 0.0126 
1786041713.679 0.01056749 0.01377463 0.008384624 0.00816749 0.008384624 -445.8715 19.9175 -0.0126 0.0126 
1786041713.841 0.01056749 0.01377463 0.008721277 0.01316749 0.008721277 -445.8981 19.9175 -0.0126 0.0126 
1786041714.024 0.01056749 0.009774635 0.01237795 0.00816749 0.01237795 -445.9157 19.9175 0.0118 0.0126 
1786041714.208 0.01056749 0.009774635 0.02168193 0.00816749 0.02168193 -444.7206 19.9175 0.0126 0.0126 
1786041714.380 0.0005516751 0.0581216 -0.002511259 -0.002048325 -0.002511259 -441.8111 19.33982 0.0126 -0.0126 
1786041714.550 -0.01448323 0.004291649 -0.01134643 -0.01208323 -0.01134643 -439.4933 18.07279 0.0126 -0.0126 
1786041714.713 -0.01451734 -0.00855525 -0.009677347 -0.01211734 -0.009677347 -437.4461 16.84259 0.0126 -0.0126 
1786041714.871 -0.01455084 -0.007345767 -0.009058317 -0.01215084 -0.009058317 -435.583 15.64259 0.0126 -0.0126 
1786041715.029 -0.0145839 -0.009490958 -0.01017513 -0.0171839 -0.01017513 -433.8837 14.46504 0.0126 -0.0126 
1786041715.194 -0.009618618 -0.01432796 -0.008487171 -0.01221862 -0.008487171 -432.2505 13.23511 0.0126 -0.0126 
1786041715.359 -0.009653301 -0.006332288 -0.008324708 -0.0122533 -0.008324708 -430.7583 12.00498 0.0126 -0.0126 
1786041715.526 -0.009689213 -0.01163456 -0.009307818 -0.007289213 -0.009307818 -429.3854 10.75259 0.0126 -0.0126 
1786041715.688 -0.009724415 -0.008526692 -0.008618848 -0.01232442 -0.008618848 -428.184 9.522538 0.0126 -0.0126 
1786041715.847 -0.01475888 -0.005997686 -0.007683252 -0.01235888 -0.007683252 -427.1515 8.322556 0.0126 -0.0126 
1786041716.004 -0.009792804 -0.007238886 -0.007943841 -0.0123928 -0.007943841 -426.2714 7.145059 0.0126 -0.0126 
1786041716.170 -0.009828332 -0.005814801 -0.008482826 -0.01242833 -0.008482826 -425.4941 5.914931 0.0126 -0.0126 
1786041716.333 -0.01486351 -0.01229346 -0.007999976 -0.01246351 -0.007999976 -424.8667 4.692609 0.0126 -0.0126 
1786041716.495 -0.009899175 -0.01191229 -0.007884766 -0.007499175 -0.007884766 -424.3841 3.469989 0.0126 -0.0126 
1786041716.659 -0.009934237 -0.01149721 -0.007893351 -0.007534237 -0.008791999 -424.0463 2.254754 0.0126 -0.0126 
1786041716.830 -0.009971945 -0.009835505 -0.00820298 -0.01257194 -0.00820298 -423.8457 0.965249 0.0126 -0.0126 
1786041717.013 -0.01 -0.0997 -0.006258978 -0.0076 -0.006258978 -423.8025 -1.660063e-08 0.0126 -0.0126 
1786041717.179 0.01 -0.0037 0.007711015 0.0124 0.007711015 -423.8164 -1.660063e-08 0.0126 -0.0126 
1786041717.353 0.004990188 0.1143371 0.007222542 0.00738997 0.007222542 -423.8217 -0.3448991 -0.0126 -0.0126 
1786041717.533 -0.005048619 0.001929689 -0.005706296 -0.007648619 -0.005706296 -423.9386 -1.672601 -0.0126 -0.0126 
1786041717.698 -0.01008544 -0.004232892 -0.009117726 -0.007685658 -0.009117726 -424.2205 -2.947489 -0.0126 -0.0126 
1786041717.862 -0.01012091 -0.01076877 -0.008342485 -0.007720914 -0.008342485 -424.6396 -4.162515 -0.0126 -0.0126 
1786041718.024 -0.01015655 -0.008765364 -0.008207397 -0.00775655 -0.008207397 -425.2086 -5.392537 -0.0126 -0.0126 
1786041718.201 -0.01019255 -0.01380652 -0.008714874 -0.007792548 -0.008714874 -425.9325 -6.637455 -0.0126 -0.0126 
1786041718.371 -0.005231262 -0.006755663 -0.009046111 -0.007831477 -0.009046111 -426.8862 -7.987515 -0.0126 -0.0126 
1786041718.538 -0.01026791 -0.008330946 -0.00994941 -0.01286791 -0.00994941 -427.9403 -9.254856 -0.0126 -0.0126 
1786041718.700 -0.01030271 -0.005586277 -0.009810399 -0.007902714 -0.009810399 -429.096 -10.46991 -0.0126 -0.0126 
1786041718.861 -0.01033674 -0.0104058 -0.01030196 -0.007936953 -0.01030196 -430.3749 -11.66989 -0.0126 -0.0126 
1786041719.028 -0.005372532 -0.007287568 -0.009322258 -0.007972532 -0.009322258 -431.857 -12.92236 -0.0126 -0.0126 
1786041719.192 -0.0104073 -0.003306211 -0.01037867 -0.008007299 -0.01037867 -433.4547 -14.15253 -0.0126 -0.0126 
1786041719.353 -0.01044146 -0.01148283 -0.00959656 -0.008041458 -0.00959656 -435.1743 -15.3676 -0.0126 -0.0126 
1786041719.516 -0.01047542 -0.01357188 -0.00960028 -0.01307542 -0.00960028 -437.0424 -16.58984 -0.0126 -0.0126 
1786041719.677 -0.01050916 -0.00448984 -0.01082492 -0.008109164 -0.01082492 -439.0236 -17.79732 -0.0126 -0.0126 
1786041719.839 -0.01054248 -0.0105094 -0.01023943 -0.01314248 -0.01023943 -441.1407 -19.00495 -0.0126 -0.0126 
1786041720.004 -0.005571982 -0.1431438 0.03405981 -0.008171982 0.03405981 -443.1854 -20.08193 -0.0126 -0.0126 
1786041720.168 0.004428003 -0.008227423 0.008766709 0.006828003 0.008766709 -443.5689 -20.0825 -0.0126 -0.0126 
1786041720.327 0.014428 0.007772577 0.008039753 0.011828 0.008039753 -444.1049 -20.0825 -0.0126 -0.0126 
1786041720.489 0.009428003 0.01177258 0.008582797 0.006828003 0.008582797 -444.6421 -20.0825 -0.0126 -0.0126 
1786041720.647 0.009428003 0.007772577 0.007695846 0.011828 0.007695846 -445.1679 -20.0825 -0.0126 -0.0126 
1786041720.810 0.009428003 0.01177258 0.008715554 0.011828 0.008715554 -445.7089 -20.0825 -0.0126 -0.0126 
1786041720.977 0.009428003 0.007772577 0.007831922 0.011828 0.007831922 -446.2613 -20.0825 -0.0126 -0.0126 
1786041721.142 0.009428003 0.007772577 0.008228686 0.006828003 0.008228686 -446.1075 -20.0825 0.0126 -0.0126 
1786041721.314 0.009428003 0.007772577 0.007825336 0.011828 0.007825336 -446.1128 -20.0825 -0.0126 -0.0126 
1786041721.473 0.009428003 0.007772577 0.008931987 0.006828003 0.008931987 -446.1407 -20.0825 -0.0126 -0.0126 
1786041721.640 0.009428003 0.007772577 0.00876864 0.011828 0.00876864 -446.1674 -20.0825 -0.0126 -0.0126 
1786041721.814 0.009428003 0.007772577 0.008311957 0.011828 0.008311957 -446.1966 -20.0825 -0.0126 -0.0126 
1786041721.978 0.009428003 0.007772577 0.007648609 0.011828 0.007648609 -446.2232 -20.0825 -0.0126 -0.0126 
1786041722.153 0.004428003 0.007772577 0.006918619 0.006828003 0.006918619 -446.2307 -20.0825 0.0126 -0.0126 
1786041722.322 0.004428003 0.007772577 0.02072594 0.011828 0.02135928 -445.014 -20.0825 0.0126 -0.0126 
1786041722.490 -0.0005564048 -0.06220509 -0.001477848 -0.002956405 -0.001477848 -442.1324 -19.51251 0.0126 0.0126 
1786041722.656 -0.01052257 -0.01581138 -0.009357093 -0.01292257 -0.009357093 -439.8591 -18.28256 0.0126 0.0126 
1786041722.824 -0.01048829 -0.01522652 -0.009712674 -0.01288829 -0.009712674 -437.7737 -17.04475 0.0126 0.0126 
1786041723.004 -0.01045189 -0.01883869 -0.009429595 -0.01285189 -0.009429595 -435.729 -15.73997 0.0126 0.0126 
1786041723.179 -0.01041315 -0.01459726 -0.009836431 -0.007813146 -0.009836431 -433.739 -14.3598 0.0126 0.0126 
1786041723.339 -0.01037862 -0.01618909 -0.008176367 -0.01277862 -0.008176367 -432.1273 -13.13761 0.0126 0.0126 
1786041723.498 -0.01034499 -0.01497248 -0.007735507 -0.01274478 -0.008003354 -430.6897 -11.94493 0.0126 0.0126 
1786041723.662 -0.01031014 -0.01851294 -0.008882886 -0.01271014 -0.008882886 -429.3625 -10.72994 0.0126 0.0126 
1786041723.834 -0.01027365 -0.01255472 -0.00778998 -0.007673649 -0.00778998 -428.1154 -9.44767 0.0126 0.0126 
1786041724.001 -0.01023702 -0.01247581 -0.007155493 -0.007637019 -0.007155493 -427.0384 -8.179965 0.0126 0.0126 
1786041724.160 -0.01020244 -0.01341043 -0.007055077 -0.007602435 -0.007055077 -426.1596 -6.980095 0.0126 0.0126 
1786041724.320 -0.01016798 -0.009870107 -0.007427608 -0.01256798 -0.007427608 -425.423 -5.787596 0.0126 0.0126 
1786041724.483 -0.01013302 -0.01676351 -0.007924764 -0.0125328 -0.007924764 -424.8134 -4.572616 0.0126 0.0126 
1786041724.646 -0.01009712 -0.01021048 -0.007730311 -0.01249712 -0.007730311 -424.3422 -3.342601 0.0126 0.0126 
1786041724.810 -0.01006162 -0.01058866 -0.008119175 -0.007461623 -0.008119175 -424.0184 -2.119952 0.0126 0.0126 
1786041724.995 -0.01002282 -0.008939752 -0.006909696 -0.007422822 -0.006341861 -423.8304 -0.7699388 0.0126 0.0126 
1786041725.169 -0.005 0.0643 -0.004988979 -0.0024 -0.004988979 -423.8037 -1.137215e-08 0.0126 0.0126 
1786041725.369 0.01 0.0163 0.006441015 0.0126 0.006441015 -423.8152 -1.137215e-08 0.0126 0.0126 
1786041725.564 0.01 0.0123 0.007711015 0.0126 0.007711015 -423.8164 -1.137215e-08 0.0126 0.0126 
1786041725.738 0.01 0.0123 0.007711015 0.0126 0.007711015 -423.8164 -1.137215e-08 0.0126 0.0126 
1786041725.914 0.01 0.0123 0.007711015 0.0126 0.007711015 -423.8164 -1.137215e-08 0.0126 0.0126 
1786041726.088 0.01 0.0123 0.006441015 0.0076 0.006441015 -423.8152 -1.137215e-08 0.0126 0.0126 
1786041726.258 0.01 0.0123 0.007711015 0.0076 0.007711015 -423.8164 -1.137215e-08 0.0126 0.0126 
1786041726.450 0.01499886 0.005711011 -0.003249907 0.01239886 -0.003249907 -423.9233 -0.03910001 -0.0126 -0.0126 
1786041726.645 0.009998862 0.01371101 0.006673072 0.01239886 0.007149737 -424.5837 -0.03910001 -0.0126 -0.0126 
1786041726.843 0.009998862 0.01371101 0.00818272 0.01239886 0.00818272 -425.2314 -0.03910001 -0.0126 -0.0126 
1786041727.032 0.009998862 0.009711011 0.007312364 0.01239886 0.007312364 -425.8906 -0.03910001 -0.0126 -0.0126 
1786041727.207 0.009998862 0.009711011 0.007385381 0.01239886 0.007385381 -426.4773 -0.03910001 -0.0126 -0.0126 
1786041727.401 0.009998862 0.009711011 0.01527012 0.01239886 0.01527012 -426.9574 -0.03910001 -0.0124 -0.0126 
1786041727.577 0.009998862 0.009711011 0.000225263 0.007398862 0.000225263 -426.6957 -0.03910001 -0.0126 -0.0126 
1786041727.765 0.009998862 0.009711011 0.005618577 0.007398862 0.005618577 -426.7313 -0.03910001 -0.0126 -0.0126 
1786041727.963 0.009998862 0.009711011 0.006908559 0.01239886 0.006908559 -426.7656 -0.03910001 -0.0126 -0.0126 
1786041728.155 0.009998862 0.009711011 0.006158541 0.007398862 0.006158541 -426.7973 -0.03910001 -0.0126 -0.0126 
1786041728.352 0.009998862 0.009711011 0.005908524 0.007398862 0.007011857 -426.8304 -0.03910001 -0.0126 -0.0126 
1786041728.529 0.004998862 0.009711011 0.00634853 0.007398862 0.00634853 -426.8441 -0.03910001 0.0126 -0.0126 
1786041728.742 0.004998862 0.009711011 0.02077583 0.007398862 0.02077583 -425.6668 -0.03910001 0.0126 -0.0126 
1786041728.935 0.00499929 -0.04016564 -0.02474991 0.00864929 -0.02474991 -423.7885 -0.0244261 0.0126 0.0001 
1786041729.110 0.01 0.0083 -0.004988979 0.0026 -0.004988979 -423.8037 1.477024e-08 0.0126 0.0126 
1786041729.273 0.005 0.0083 -0.004988979 0.0026 -0.004988979 -423.8037 1.477024e-08 0.0126 0.0126 
1786041729.442 -0.009974235 -0.04844445 -0.009150842 -0.01237402 -0.009150842 -423.8382 0.8924799 -0.0126 0.0126 
1786041729.607 -0.009937565 -0.01993851 -0.01085181 -0.01233756 -0.01085181 -424.0211 2.145129 -0.0126 0.0126 
1786041729.776 -0.009900707 -0.01929521 -0.01088701 -0.01230071 -0.01088701 -424.3627 3.412564 -0.0126 0.0126 
1786041729.945 -0.009864768 -0.01511286 -0.009474236 -0.01226477 -0.009474236 -424.8479 4.649935 -0.0126 0.0126 
1786041730.122 -0.009826286 -0.01263706 -0.009788328 -0.01222629 -0.009788328 -425.5311 5.977602 -0.0126 0.0126 
1786041730.303 -0.009786814 -0.0151655 -0.009917289 -0.01218681 -0.009917289 -426.4113 7.342612 -0.0126 0.0126 
1786041730.468 -0.009750486 -0.0133944 -0.01007664 -0.01215049 -0.01007664 -427.3828 8.602727 -0.0126 0.0126 
1786041730.630 -0.01471535 -0.01913381 -0.0100804 -0.01211535 -0.0100804 -428.4712 9.824973 -0.0126 0.0126 
1786041730.793 -0.009680566 -0.01119447 -0.01038046 -0.01208057 -0.01038046 -429.6942 11.03989 -0.0126 0.0126 
1786041730.954 -0.009645921 -0.01182207 -0.01031728 -0.01204592 -0.01031728 -431.0582 12.25503 -0.0126 0.0126 
1786041731.133 -0.009609312 -0.01607718 -0.01104399 -0.0120091 -0.01104399 -432.6685 13.55239 -0.0126 0.0126 
1786041731.315 -0.00957037 -0.01307827 -0.009767962 -0.01197037 -0.009767962 -434.5469 14.92496 -0.0126 0.0126 
1786041731.503 -0.009530419 -0.01114988 -0.01063754 -0.006930419 -0.01063754 -436.6817 16.34992 -0.0126 0.0126 
1786041731.678 -0.009493878 -0.009880828 -0.01021331 -0.006893878 -0.01021331 -438.8166 17.66258 -0.0126 0.0126 
1786041731.863 -0.009455332 -0.01500366 -0.01086088 -0.006855126 -0.01086088 -441.2728 19.06495 -0.0126 0.0126 
1786041732.057 -0.009430541 0.06960569 0.01423303 -0.006830541 0.01423303 -442.9898 19.9609 -0.0126 0.0126 
1786041732.258 0.01556946 0.02160569 0.009809359 0.01316946 0.009809359 -443.6185 19.9609 -0.0126 0.0126 
1786041732.444 0.01556946 0.01760569 0.009412348 0.01816946 0.009889013 -444.2586 19.9609 -0.0126 0.0126 
1786041732.634 0.01056946 0.01760569 0.008855344 0.01316946 0.008855344 -444.8809 19.9609 -0.0126 0.0126 
1786041732.848 0.01556946 0.01760569 0.00878496 0.01816946 0.00878496 -445.5908 19.9609 -0.0126 0.0126 
1786041733.046 0.01056946 0.01360569 0.01582135 0.01316946 0.01582135 -446.1001 19.9609 -0.0126 0.0126 
1786041733.247 0.01056946 0.01360569 0.01419802 0.01316946 0.01419802 -446.0952 19.9609 -0.0076 0.0126 
1786041733.425 0.01056946 0.01360569 0.00326482 0.01316946 0.00326482 -445.8499 19.9609 -0.0126 0.0126 
1786041733.605 0.01056946 0.01760569 0.009158134 0.01316946 0.009158134 -445.8854 19.9609 -0.0126 0.0126 
1786041733.790 0.01056946 0.01360569 0.008368119 0.008169459 0.008368119 -445.9146 19.9609 -0.0126 0.0126 
1786041733.996 0.01056946 0.01360569 0.008888101 0.01316946 0.008888101 -445.9477 19.9609 -0.0126 0.0126 
1786041734.209 0.01056946 0.01360569 0.008178082 0.01316946 0.008178082 -445.9819 19.9609 -0.0126 0.0126 
1786041734.411 0.01056946 0.01360569 0.02555488 0.01316946 0.02555488 -445.757 19.9609 0.0126 0.0126 
1786041734.613 0.01056601 0.1329113 0.03068162 0.007966007 0.03068162 -443.1674 19.83499 0.0126 -0.0126 
1786041734.831 -0.01448049 0.0004064504 -0.01123949 -0.01208049 -0.01123949 -439.6419 18.1458 0.0126 -0.0126 
1786041735.042 -0.009522577 -0.0128143 -0.009694661 -0.01712258 -0.009694661 -437.126 16.631 0.0126 -0.0126 
1786041735.275 -0.01457112 -0.01015301 -0.0100072 -0.01217112 -0.0100072 -434.5086 14.89833 0.0126 -0.0126 
1786041735.476 -0.01461644 -0.01473831 -0.008274563 -0.01221644 -0.008274563 -432.3369 13.29341 0.0126 -0.0126 
1786041735.668 -0.009656287 -0.008067972 -0.0090119 -0.0122565 -0.0090119 -430.6275 11.88324 0.0126 -0.0126 
1786041735.881 -0.01470193 -0.01454187 -0.009434029 -0.01230214 -0.009434029 -428.9193 10.28577 0.0126 -0.0126 
1786041736.137 -0.009750172 -0.009319876 -0.007918011 -0.01235017 -0.007918011 -427.394 8.613104 0.0126 -0.0126 
1786041736.403 -0.00980839 -0.006484127 -0.008059318 -0.01240839 -0.008059318 -425.9094 6.595867 0.0126 -0.0126 
1786041736.628 -0.009864887 -0.01325766 -0.00870209 -0.01246532 -0.00870209 -424.8401 4.63083 0.0126 -0.0126 
1786041736.847 -0.00990693 -0.00279817 -0.007215223 -0.00750693 -0.007215223 -424.2978 3.198388 0.0126 -0.0126 
1786041737.059 -0.009953616 -0.01110056 -0.007761179 -0.007554052 -0.007761179 -423.9219 1.578379 0.0126 -0.0126 
1786041737.250 -0.009998353 -0.08220434 -0.007684489 -0.007598353 -0.007684489 -423.8012 0.05654822 0.0126 -0.0126 
1786041737.465 0.015 0.0003 0.008981014 0.0124 0.008981014 -423.8177 -1.660063e-08 0.0126 -0.0126 
1786041737.663 0.02 0.0163 0.01152101 0.0174 0.01152101 -423.8203 -1.660063e-08 0.0126 -0.0126 
1786041737.879 0.015 0.0163 0.01025101 0.0174 0.01025101 -423.819 -1.660063e-08 0.0126 -0.0126 
1786041738.106 0.015 0.0163 0.01025101 0.0174 0.01025101 -423.819 -1.660063e-08 0.0126 -0.0126 
1786041738.318 0.015 0.0163 0.01025101 0.0174 0.01025101 -423.819 -1.660063e-08 0.0126 -0.0126 
1786041738.537 -1.615808e-05 0.06226504 0.003123749 0.002383842 0.003123749 -423.8268 -0.5548438 -0.0126 -0.0126 
1786041738.721 -0.01005807 -0.0009746339 -0.01011976 -0.01265829 -0.01011976 -423.9932 -2.002492 -0.0126 -0.0126 
1786041738.918 -0.01010082 -0.01271023 -0.01061682 -0.01270082 -0.01061682 -424.3805 -3.464864 -0.0126 -0.0126 
1786041739.129 -0.0151435 -0.01157164 -0.009572769 -0.01274372 -0.009572769 -424.9838 -4.942523 -0.0126 -0.0126 
1786041739.344 -0.01019086 -0.01198033 -0.01039934 -0.01279129 -0.009498308 -425.9058 -6.592432 -0.0126 -0.0126 
1786041739.563 -0.01023785 -0.00852199 -0.009633584 -0.01283807 -0.009633584 -427.0602 -8.20508 -0.0126 -0.0126 
1786041739.770 -0.01028486 -0.01008556 -0.01035348 -0.01288508 -0.01035348 -428.4852 -9.839966 -0.0126 -0.0126 
1786041739.965 -0.01032757 -0.008693855 -0.00967256 -0.007927789 -0.00967256 -430.0104 -11.33251 -0.0126 -0.0126 
1786041740.147 -0.01036644 -0.009216261 -0.009733668 -0.007966658 -0.009733668 -431.5903 -12.69745 -0.0126 -0.0126 
1786041740.335 -0.0104068 -0.006342615 -0.01086541 -0.008006801 -0.01086541 -433.4166 -14.1149 -0.0126 -0.0126 
1786041740.535 -0.01044649 -0.01102029 -0.009327468 -0.0130467 -0.009327468 -435.4346 -15.53256 -0.0126 -0.0126 
1786041740.752 -0.01049008 -0.006266148 -0.01103886 -0.008090284 -0.01103886 -437.8692 -17.09258 -0.0126 -0.0126 
1786041740.979 -0.0105364 -0.01391956 -0.01042374 -0.0131364 -0.01042374 -440.7191 -18.75748 -0.0126 -0.0126 
1786041741.161 -0.0105716 -0.1444066 0.03705173 -0.008171599 0.03705173 -443.1333 -20.0391 -0.0126 -0.0126 
1786041741.352 0.009428401 -0.004406648 0.009348124 0.0118284 0.009348124 -443.6401 -20.0391 -0.0126 -0.0126 
1786041741.559 0.009428401 0.01159335 0.008164416 0.0118284 0.008164416 -444.3322 -20.0391 -0.0126 -0.0126 
1786041741.739 0.0144284 0.01159335 0.009354076 0.0168284 0.009354076 -444.9634 -20.0391 -0.0126 -0.0126 
1786041741.973 0.0144284 0.01159335 0.009443687 0.0168284 0.009443687 -445.6835 -20.0391 -0.0126 -0.0126 
1786041742.293 0.009428401 0.01159335 0.006476845 0.0118284 0.006476845 -446.0325 -20.0391 0.0126 -0.0126 
1786041742.503 0.0144284 0.01159335 0.009120152 0.0118284 0.009120152 -446.0556 -20.0391 -0.0126 -0.0126 
1786041742.705 0.0144284 0.01159335 0.009783466 0.0118284 0.009783466 -446.0924 -20.0391 -0.0126 -0.0126 
1786041742.886 0.009428401 0.01159335 0.009596783 0.0118284 0.009596783 -446.1229 -20.0391 -0.0126 -0.0126 
1786041743.080 0.009428401 0.01159335 0.008743433 0.0168284 0.008743433 -446.1534 -20.0391 -0.0126 -0.0126 
1786041743.337 0.009428401 0.01159335 0.02459687 0.0118284 0.02459687 -445.9957 -20.0391 0.0126 -0.0126 
1786041743.530 0.009431523 -0.1126531 0.02986477 0.01203152 0.02986477 -443.3554 -19.92497 0.0126 0.0126 
1786041743.714 -0.01052976 -0.02717463 -0.01181806 -0.01292955 -0.01127667 -440.2769 -18.50913 0.0126 0.0126 
1786041743.885 -0.01049464 -0.01832075 -0.01049456 -0.01289464 -0.01049456 -438.1268 -17.24895 0.0126 0.0126 
1786041744.065 -0.01545718 -0.01668264 -0.009216763 -0.01285718 -0.009216763 -435.9983 -15.90662 0.0126 0.0126 
1786041744.267 -0.01541545 -0.01412044 -0.009598396 -0.01281545 -0.009598396 -433.838 -14.42165 0.0126 0.0126 
1786041744.463 -0.01037238 -0.01609289 -0.009331217 -0.01277238 -0.009331217 -431.839 -12.89925 0.0126 0.0126 
1786041744.654 -0.0103344 -0.01538812 -0.008199497 -0.01273418 -0.008199497 -430.2592 -11.55673 0.0126 0.0126 
1786041744.843 -0.01029086 -0.01394222 -0.008487737 -0.007690643 -0.008838975 -428.6729 -10.0341 0.0126 0.0126 
1786041745.034 -0.010251 -0.01156547 -0.00767853 -0.01265078 -0.00767853 -427.422 -8.646544 0.0126 0.0126 
1786041745.242 -0.01020861 -0.01393151 -0.007982819 -0.007608611 -0.007982819 -426.3018 -7.184114 0.0126 0.0126 
1786041745.441 -0.01016304 -0.01024609 -0.008695183 -0.01256283 -0.008695183 -425.3214 -5.60127 0.0126 0.0126 
1786041745.682 -0.01011343 -0.01593568 -0.008347578 -0.01251343 -0.008347578 -424.5378 -3.899019 0.0126 0.0126 
1786041745.865 -0.01006961 -0.01334618 -0.008172098 -0.007469609 -0.008172098 -424.0781 -2.39147 0.0126 0.0126 
1786041746.140 -0.01001853 -0.005732509 -0.007683698 -0.007418315 -0.007683698 -423.8203 -0.6290663 0.0126 0.0126 
1786041746.322 -1.00045e-13 0.0323 -0.001178981 0.0026 -0.001178981 -423.8076 1.477024e-08 0.0126 0.0126 
1786041746.545 0.01 0.0123 0.007711015 0.0126 0.007711015 -423.8164 1.477024e-08 0.0126 0.0126 
1786041746.740 0.01 0.0163 0.007711015 0.0126 0.007711015 -423.8164 1.477024e-08 0.0126 0.0126 
1786041746.942 0.01 0.0123 0.007711015 0.0076 0.007711015 -423.8164 1.477024e-08 0.0126 0.0126 
1786041747.146 0.01 0.0123 0.007711015 0.0076 0.007711015 -423.8164 1.477024e-08 0.0126 0.0126 
1786041747.349 0.009996657 -0.01726997 0.006000707 0.007396657 0.006000707 -423.8154 -0.1149383 -0.0126 -0.0126 
1786041747.539 0.01499665 0.01169614 0.001311825 0.01239665 0.001311825 -424.3285 -0.1151 -0.0126 -0.0126 
1786041747.747 0.01499665 0.01169614 0.008061464 0.01239665 0.008061464 -424.9952 -0.1151 -0.0126 -0.0126 
1786041747.918 0.01499665 0.01569614 0.007344465 0.01239665 0.00782113 -425.615 -0.1151 -0.0126 -0.0126 
1786041748.102 0.01499665 0.01169614 0.007260806 0.01239665 0.007260806 -426.2144 -0.1151 -0.0126 -0.0126 
1786041748.285 0.009996652 0.01169614 0.006700482 0.01239665 0.006700482 -426.8138 -0.1151 -0.0126 -0.0126 
1786041748.462 0.009996652 0.01169614 0.01324052 0.007396652 0.01251385 -426.7679 -0.1151 0.0126 -0.0126 
1786041748.637 0.009996652 0.01169614 0.00238386 0.007396652 0.00238386 -426.7313 -0.1151 -0.0126 -0.0126 
1786041748.807 0.009996652 0.01169614 0.006570509 0.01239665 0.006570509 -426.7643 -0.1151 -0.0126 -0.0126 
1786041748.976 0.009996652 0.01169614 0.006510494 0.01239665 0.006510494 -426.7923 -0.1151 -0.0126 -0.0126 
1786041749.147 0.009996652 0.01169614 0.007220478 0.01239665 0.007220478 -426.8215 -0.1151 -0.0126 -0.0126 
1786041749.310 0.009996652 0.01169614 0.006557131 0.007396652 0.006390464 -426.8481 -0.1151 -0.0126 -0.0126 
1786041749.477 0.009996652 0.01169614 0.006997115 0.007396652 0.006830449 -426.8761 -0.1151 -0.0126 -0.0126 
1786041749.649 0.009996652 0.007696141 0.01432381 0.007396652 0.01432381 -426.8543 -0.1151 0.0126 -0.0126 
1786041749.823 0.009996652 0.01169614 0.01266145 0.01239665 0.01266145 -425.0395 -0.1151 0.0126 -0.0126 
1786041749.999 0.004999974 0.01885689 -0.02276898 0.002599987 -0.02276898 -423.786 -0.000430221 0.0126 0.0126 
1786041750.172 0.005 0.0083 -0.004988979 -0.0024 -0.004988979 -423.8037 1.477024e-08 0.0126 0.0126 
1786041750.346 1.047112e-05 -0.1115371 -0.005992598 -0.007389529 -0.005992598 -423.809 0.3599131 -0.0126 0.0126 
1786041750.514 -0.01495201 -0.02441348 -0.01103149 -0.01735201 -0.01103149 -423.9297 1.649786 -0.0126 0.0126 
1786041750.684 -0.009915612 -0.01659731 -0.0105138 -0.01231561 -0.0105138 -424.2065 2.902515 -0.0126 0.0126 
1786041750.849 -0.01487903 -0.0186335 -0.009975974 -0.01227903 -0.009975974 -424.6383 4.162306 -0.0126 0.0126 
1786041751.012 -0.01484338 -0.0115848 -0.01008726 -0.01224338 -0.01008726 -425.2073 5.392417 -0.0126 0.0126 
1786041751.175 -0.01480824 -0.01736571 -0.01045554 -0.01220802 -0.01045554 -425.9172 6.61488 -0.0126 0.0126 
1786041751.338 -0.01477318 -0.01718038 -0.01064564 -0.01217296 -0.01064564 -426.7656 7.829886 -0.0126 0.0126 
1786041751.509 -0.01473714 -0.01407182 -0.011227 -0.01213714 -0.011227 -427.7816 9.074969 -0.0126 0.0126 
1786041751.687 -0.01469823 -0.01399317 -0.01114612 -0.01209823 -0.01114612 -429.0592 10.43991 -0.0126 0.0126 
1786041751.860 -0.009660765 -0.0128355 -0.01092582 -0.01206055 -0.01092582 -430.4702 11.75246 -0.0126 0.0126 
1786041752.023 -0.01462646 -0.01735269 -0.01075416 -0.01202646 -0.01075416 -431.8964 12.9599 -0.0126 0.0126 
