# t ex ey ez ew A C jx jy jz
1786080763.898 0.01787436 0.01755074 0.009966898 0.01547436 35.027 -62.264 -532.905 -406.224 -123.5886 
1786080764.068 0.01287436 0.01355074 0.009966898 0.01047436 35.027 -62.264 -532.9 -406.22 -123.5886 
1786080764.260 0.01287436 0.01355074 0.008696898 0.01547436 35.027 -62.264 -532.9 -406.22 -123.5874 
1786080764.437 0.01287436 0.01355074 0.008696898 0.01547436 35.027 -62.264 -532.9 -406.22 -123.5874 
1786080764.608 0.01287436 0.01355074 0.007426899 0.01047436 35.027 -62.264 -532.9 -406.22 -123.5861 
1786080764.781 0.01404276 0.01404666 0.01027117 0.01717784 35.0222 -62.26252 -532.885 -406.216 -123.5772 
1786080764.954 0.0140853 0.01667443 0.01075957 0.01781858 34.99001 -62.25259 -532.775 -406.188 -123.4997 
1786080765.128 0.01132728 0.01328403 0.00868854 0.01412728 34.9271 -62.23319 -532.555 -406.124 -123.3435 
1786080765.296 0.02032524 0.02042089 0.01172593 0.02024669 34.83667 -62.2053 -532.25 -406.044 -123.1264 
1786080765.462 0.01286509 0.01456144 0.009434922 0.01566509 34.7189 -62.16898 -531.84 -405.924 -122.8381 
1786080765.635 0.01076675 0.01192249 0.01030755 0.01686417 34.56909 -62.12277 -531.325 -405.776 -122.4761 
1786080765.804 0.008442558 0.009207773 0.007446033 0.01012366 34.39418 -62.06883 -530.715 -405.6 -122.0519 
1786080765.964 0.01206854 0.01572895 0.01006022 0.01486854 34.19883 -62.00857 -530.045 -405.412 -121.5859 
1786080766.139 -0.006354205 -0.004252514 0.002081565 0.001483336 33.96704 -61.93709 -529.225 -405.16 -121.0245 
1786080766.307 -0.008226957 -0.009648637 0.0005162359 -0.005426957 33.70345 -61.85579 -528.31 -404.884 -120.3984 
1786080766.478 -0.008313102 -0.008067933 -0.001592776 -0.005513102 33.41237 -61.76601 -527.3 -404.584 -119.7075 
1786080766.650 -0.006758178 -0.008715557 -0.004446551 -0.007093607 33.08064 -61.6637 -526.145 -404.236 -118.9341 
1786080766.816 -0.005732413 -0.01006338 -0.005527813 -0.007932413 32.74789 -61.56042 -524.98 -403.876 -118.1581 
1786080766.987 -0.01024086 -0.007768784 -0.006758431 -0.007440856 32.36817 -61.44396 -523.655 -403.46 -117.2869 
1786080767.157 -0.01183419 -0.0115111 -0.007494761 -0.01036373 31.96173 -61.31861 -522.235 -403.008 -116.37 
1786080767.318 -0.022145 -0.02324969 -0.01118383 -0.02007567 31.53958 -61.18841 -520.745 -402.52 -115.42 
1786080767.481 -0.01811145 -0.02115664 -0.01111835 -0.02031145 31.09859 -61.0524 -519.2 -402.008 -114.4447 
1786080767.646 -0.02142279 -0.02097463 -0.01155639 -0.01862279 30.62546 -60.90648 -517.53 -401.448 -113.4109 
1786080767.814 -0.01762466 -0.01615189 -0.009348961 -0.01374354 30.11284 -60.74837 -515.725 -400.832 -112.3098 
1786080767.974 -0.01754625 -0.01476536 -0.00885591 -0.01474625 29.5919 -60.58771 -513.88 -400.188 -111.2062 
1786080768.137 -0.01571764 -0.01322093 -0.009261786 -0.0156379 29.04812 -60.42 -511.95 -399.5 -110.072 
1786080768.299 -0.01697878 -0.01605533 -0.00979498 -0.01417878 28.47123 -60.24207 -509.9 -398.748 -108.8897 
1786080768.475 -0.01510868 -0.01334416 -0.008982135 -0.01378385 27.84121 -60.04776 -507.655 -397.912 -107.6248 
1786080768.647 -0.01693322 -0.01626113 -0.009243073 -0.01494749 27.15851 -59.8372 -505.22 -396.976 -106.2824 
1786080768.825 -0.01231902 -0.01417331 -0.009023339 -0.01496404 26.43649 -59.61452 -502.635 -395.964 -104.8968 
1786080768.988 -0.01552892 -0.01409697 -0.008974476 -0.01272892 25.74322 -59.4007 -500.145 -394.964 -103.5989 
1786080769.160 -0.01315454 -0.01423376 -0.00818288 -0.01035454 24.98732 -59.16756 -497.43 -393.844 -102.2209 
1786080769.325 -0.01175703 -0.01248483 -0.007876482 -0.01395703 24.23437 -58.93534 -494.72 -392.7 -100.8861 
1786080769.486 -0.01018777 -0.0124236 -0.00777501 -0.007387771 23.46376 -58.69767 -491.94 -391.496 -99.55899 
1786080769.646 -0.0133309 -0.01089475 -0.007620604 -0.0105309 22.68156 -58.45642 -489.115 -390.244 -98.2547 
1786080769.814 -0.01277651 -0.01204883 -0.008530509 -0.0114172 21.85316 -58.20093 -486.12 -388.88 -96.91739 
1786080769.979 -0.008808521 -0.01114939 -0.007515001 -0.01100852 20.97675 -57.93063 -482.955 -387.4 -95.55595 
1786080770.142 -0.01321156 -0.0121431 -0.008443118 -0.01041156 20.1103 -57.66339 -479.815 -385.896 -94.25293 
1786080770.308 -0.01115484 -0.01101525 -0.007344985 -0.008354838 19.18418 -57.37776 -476.465 -384.248 -92.93594 
1786080770.472 -0.009864239 -0.009340763 -0.006504741 -0.01206424 18.23605 -57.08534 -473.035 -382.516 -91.64181 
1786080770.646 -0.009783021 -0.008634114 -0.007977042 -0.01041854 17.23046 -56.7752 -469.4 -380.628 -90.33625 
1786080770.823 -0.006226103 -0.005729689 -0.007350523 -0.008426103 16.17123 -56.44851 -465.575 -378.588 -89.04085 
1786080771.006 -0.01061074 -0.008563581 -0.007004428 -0.01002863 15.0305 -56.09668 -461.46 -376.324 -87.73529 
1786080771.180 -0.0103744 -0.009145225 -0.007208711 -0.0075744 13.90862 -55.75067 -457.42 -374.036 -86.5415 
1786080771.354 -0.009367544 -0.009396445 -0.007162017 -0.01156754 12.75591 -55.39515 -453.285 -371.624 -85.40993 
1786080771.540 -0.00979266 -0.007925135 -0.008383032 -0.009158346 11.52454 -55.01538 -448.88 -368.98 -84.3063 
1786080771.728 -0.005692926 -0.009255755 -0.007758332 -0.01289293 10.20388 -54.60806 -444.185 -366.064 -83.24712 
1786080771.916 -0.005786705 -0.008904049 -0.007087662 -0.007986705 8.897861 -54.20526 -439.56 -363.104 -82.3251 
1786080772.099 -0.005141949 -0.005767671 -0.006743745 -0.007341949 7.513611 -53.77833 -434.69 -359.888 -81.48436 
1786080772.271 -0.006943209 -0.009203358 -0.008083514 -0.009143209 6.200133 -53.37322 -430.1 -356.756 -80.81634 
1786080772.443 -0.008936481 -0.008116834 -0.008394468 -0.006136481 4.895006 -52.9707 -425.57 -353.572 -80.27786 
1786080772.609 -0.01013704 -0.007283131 -0.007862741 -0.007337043 3.576545 -52.56406 -421.035 -350.288 -79.86384 
1786080772.822 -0.004879444 -0.003645895 -0.008223342 -0.007079444 1.994813 -52.07622 -415.655 -346.26 -79.53618 
1786080773.032 -0.005948519 -0.004793693 -0.007798267 -0.01031907 0.2659962 -51.54302 -409.84 -341.744 -79.3914 
1786080773.237 -0.003829745 -0.009810614 -0.008598783 -0.01102975 -1.498611 -50.99878 -404 -337.02 -79.47141 
1786080773.404 -0.005928616 -0.003591221 -0.009578712 -0.008128616 -3.018387 -50.53005 -399.04 -332.876 -79.72541 
1786080773.575 -0.002562761 0.001005455 -0.00893598 -0.009762761 -4.53354 -50.06275 -394.175 -328.668 -80.15086 
1786080773.749 -0.008546035 -0.0009832203 -0.009758236 -0.01074604 -6.087247 -49.58355 -389.26 -324.272 -80.76173 
1786080773.939 -0.001972023 0.00514163 -0.00971921 -0.01235702 -7.782699 -49.0579 -383.95 -319.348 -81.64946 
1786080774.120 -0.01021984 0.00352056 -0.01085701 -0.007419844 -9.426155 -48.55377 -379.005 -314.604 -82.67943 
1786080774.296 -0.003634328 0.008390837 -0.01030897 -0.007630723 -11.22582 -47.99871 -373.665 -309.272 -84.05357 
1786080774.462 -0.00434613 0.004683419 -0.01120694 -0.00654613 -12.81677 -47.50803 -369.055 -304.496 -85.46327 
1786080774.632 -0.004342539 0.009015297 -0.01186605 -0.008775107 -14.49389 -46.99078 -364.315 -299.408 -87.14855 
1786080774.817 -0.005688343 0.005274769 -0.01185712 -0.005465613 -16.32177 -46.42702 -359.285 -293.796 -89.21611 
1786080774.988 -0.002955768 0.005698571 -0.01103978 -0.005155768 -18.08982 -45.88172 -354.58 -288.32 -91.44369 
1786080775.154 -0.005107726 0.005264707 -0.01279098 -0.007307726 -19.83041 -45.34489 -350.09 -282.888 -93.84907 
1786080775.323 -0.006217371 0.00168917 -0.01227151 -0.008417371 -21.56106 -44.81112 -345.775 -277.448 -96.45384 
1786080775.489 -0.007005786 0.002649465 -0.01169224 -0.004205786 -23.25338 -44.28918 -341.705 -272.108 -99.20085 
1786080775.649 -0.00620374 0.003245953 -0.01137583 -0.00840374 -24.83891 -43.80017 -338.03 -267.088 -101.9517 
1786080775.818 -0.006713276 -0.0003126824 -0.01229317 -0.008913276 -26.43767 -43.30708 -334.46 -261.98 -104.9146 
1786080775.988 -0.008889801 -0.005568768 -0.01102203 -0.006164521 -28.08524 -42.79894 -330.925 -256.776 -108.1099 
1786080776.155 -0.009188904 -0.003648929 -0.01115694 -0.006388904 -29.64739 -42.31714 -327.715 -251.816 -111.3205 
1786080776.321 -0.005157656 -0.008321819 -0.01134078 -0.007357656 -31.20004 -41.83827 -324.665 -246.888 -114.6682 
1786080776.483 -0.008660833 -0.004760598 -0.01069322 -0.004337473 -32.68902 -41.37904 -321.865 -242.18 -118.0222 
1786080776.661 -0.006611981 -0.007221506 -0.01069804 -0.008393049 -34.22123 -40.90648 -319.12 -237.352 -121.6189 
1786080776.831 -0.003896045 -0.000907958 -0.01131969 -0.006096045 -35.75003 -40.43496 -316.52 -232.564 -125.3501 
1786080776.994 -0.007698399 -0.006001119 -0.01141513 -0.009898399 -37.14644 -40.00429 -314.26 -228.204 -128.882 
1786080777.158 -0.007139396 -0.004160775 -0.01113843 -0.004339396 -38.49949 -39.58698 -312.185 -224.012 -132.4151 
1786080777.326 -0.005779466 -0.006331251 -0.00953713 -0.006485566 -39.90027 -39.15495 -310.155 -219.7 -136.1858 
1786080777.491 -0.005295655 -0.005213539 -0.009857638 -0.007495655 -41.24013 -38.74171 -308.32 -215.612 -139.8954 
1786080777.660 -0.003988217 -0.007447271 -0.009530872 -0.006416353 -42.55258 -38.33692 -306.63 -211.64 -143.6267 
1786080777.823 -0.003735322 -0.008913939 -0.009771909 -0.005935322 -43.82942 -37.94312 -305.085 -207.812 -147.3478 
1786080777.985 -0.001735256 -0.004335481 -0.009809537 -0.008935256 -45.06442 -37.56222 -303.685 -204.152 -151.0295 
1786080778.160 -0.005653892 -0.004425364 -0.009197556 -0.005369394 -46.30206 -37.18051 -302.37 -200.52 -154.8001 
1786080778.327 -0.008448606 -0.01159335 -0.008822692 -0.005648606 -47.55462 -36.7942 -301.14 -196.884 -158.6965 
1786080778.496 -0.004795358 -0.009983041 -0.008829403 -0.006995358 -48.75631 -36.42357 -300.05 -193.444 -162.5078 
1786080778.666 -0.004538972 -0.00956047 -0.008695184 -0.006738972 -49.91572 -36.06599 -299.08 -190.168 -166.2517 
1786080778.836 -0.006662875 -0.004353422 -0.008595818 -0.003862875 -51.06653 -35.71105 -298.195 -186.944 -170.0541 
1786080779.004 -0.006739199 -0.008089885 -0.007163328 -0.008939199 -52.17561 -35.36899 -297.42 -183.912 -173.7346 
1786080779.166 -0.00565207 -0.01092395 -0.007873817 -0.00785207 -53.21774 -35.04758 -296.76 -181.084 -177.2639 
1786080779.327 -0.007389186 -0.01000964 -0.008055805 -0.00624437 -54.21533 -34.7399 -296.185 -178.42 -180.6865 
1786080779.491 -0.007551357 -0.008132255 -0.007641284 -0.004751357 -55.21086 -34.43286 -295.675 -175.8 -184.1473 
1786080779.663 -0.00896292 -0.005565221 -0.006581297 -0.008690368 -56.21459 -34.12329 -295.22 -173.2 -187.6792 
1786080779.839 -0.002219203 -0.004965191 -0.005513515 -0.007354369 -57.21783 -33.81387 -294.825 -170.64 -191.2504 
1786080780.005 -0.005872049 -0.008199815 -0.006627386 -0.003072049 -58.15223 -33.52568 -294.51 -168.292 -194.6121 
1786080780.175 -0.007728019 -0.006159613 -0.00527537 -0.00355608 -59.05771 -33.24641 -294.25 -166.06 -197.9039 
1786080780.351 -0.00742451 -0.007743868 -0.006887494 -0.00462451 -59.9815 -32.9615 -294.035 -163.816 -201.2923 
1786080780.519 -0.002793445 -0.005224481 -0.004191803 -0.004993445 -60.8396 -32.69685 -293.88 -161.76 -204.4901 
1786080780.682 -0.002026099 -0.003923798 -0.002534191 -0.003697405 -61.63958 -32.45012 -293.78 -159.896 -207.4594 
1786080780.848 -0.003639774 -0.005977194 -0.002278085 -0.005839774 -62.40831 -32.21302 -293.71 -158.12 -210.3499 
1786080781.013 -0.004316295 -0.004958519 0.0005044473 -0.006516295 -63.16838 -31.9786 -293.675 -156.396 -213.2303 
1786080781.175 -0.006559607 -0.008989867 0.001413036 -0.003959607 -63.88325 -31.75812 -293.67 -154.796 -215.9557 
1786080781.334 -0.004874406 -0.005315799 0.002908269 -0.007274406 -64.555 -31.55094 -293.695 -153.324 -218.5325 
1786080781.499 -0.007629214 -0.004744584 0.005495289 -0.00538784 -65.22538 -31.34418 -293.74 -151.872 -221.1195 
1786080781.659 -0.009455315 -0.008727304 0.006011857 -0.006855315 -65.8495 -31.15169 -293.805 -150.544 -223.5376 
1786080781.827 -0.006926324 -0.0096785 0.005942903 -0.009903322 -66.46993 -30.96034 -293.895 -149.244 -225.9544 
1786080781.996 -0.005635972 -0.008010318 0.006865254 -0.003035972 -67.06267 -30.77753 -294 -148.024 -228.2747 
1786080782.166 -0.005215388 -0.007801318 0.007734243 -0.002615388 -67.64468 -30.59701 -294.125 -146.836 -230.5747 
1786080782.336 -0.001289654 -0.002191867 0.008219798 -0.003689654 -68.20035 -30.42664 -294.255 -145.74 -232.7552 
1786080782.510 -0.005460328 -0.00773526 0.007076134 -0.002860328 -68.72657 -30.26435 -294.39 -144.7 -234.838 
1786080782.679 -0.00345806 -0.004715639 0.00774393 -0.0008580602 -69.21762 -30.1129 -294.535 -143.752 -236.79 
1786080782.839 -0.004361386 -0.004362987 0.007884003 -0.001761386 -69.66388 -29.97526 -294.675 -142.9 -238.5693 
1786080783.005 -0.006200403 -0.005929635 0.007681992 -0.008600403 -70.08333 -29.8459 -294.815 -142.104 -240.2546 
1786080783.178 -0.001435641 -0.006175364 0.008757658 -0.003835641 -70.48729 -29.72131 -294.965 -141.356 -241.8662 
1786080783.342 -0.003085703 -0.004101284 0.008620492 -0.005485703 -70.86072 -29.60613 -295.105 -140.672 -243.3661 
1786080783.509 -0.003755145 -0.004377922 0.007746535 -0.006155145 -71.20191 -29.50091 -295.24 -140.052 -244.739 
1786080783.681 -0.00520822 -0.007166513 0.008409235 -0.003370234 -71.52098 -29.4025 -295.37 -139.476 -246.0267 
1786080783.867 -0.002926459 -0.005702705 0.009132892 -0.005326459 -71.83908 -29.30439 -295.51 -138.912 -247.3132 
1786080784.034 -0.004519969 -0.00468615 0.009096666 -0.001919969 -72.10104 -29.2236 -295.625 -138.448 -248.3788 
1786080784.195 0.009351341 0.005351959 0.01410445 0.01195134 -72.32223 -29.15538 -295.74 -138.076 -249.2754 
1786080784.367 0.01607854 0.01485251 0.01495153 0.01367854 -72.52166 -29.09387 -295.84 -137.74 -250.0857 
1786080784.540 0.0136377 0.01414407 0.01472737 0.0162377 -72.70487 -29.03736 -295.925 -137.424 -250.8299 
1786080784.705 0.01532589 0.01498131 0.01377462 0.01292589 -72.84564 -28.99395 -295.995 -137.184 -251.4014 
1786080784.870 0.013442 0.01202641 0.01536003 0.016042 -72.96135 -28.95826 -296.05 -136.984 -251.8738 
1786080785.045 0.01351228 0.01349198 0.01409732 0.01611228 -73.0518 -28.93036 -296.095 -136.832 -252.2408 
1786080785.216 0.01362225 0.01055409 0.01337367 0.01122225 -73.11153 -28.91194 -296.125 -136.728 -252.4834 
1786080785.383 0.01327355 0.01013524 0.01342437 0.01087355 -73.14206 -28.90252 -296.14 -136.676 -252.6079 
1786080785.554 0.01078864 0.01046617 0.01236595 0.01338864 -73.147 -28.901 -296.14 -136.668 -252.6269 
1786080785.714 0.01078864 0.01046617 0.01236595 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6269 
1786080785.875 0.01078864 0.01046617 0.01236595 0.01338864 -73.147 -28.901 -296.14 -136.668 -252.6269 
1786080786.034 0.01078864 0.01046617 0.01109595 0.01338864 -73.147 -28.901 -296.14 -136.668 -252.6257 
1786080786.195 0.01578864 0.01046617 0.01236595 0.01338864 -73.147 -28.901 -296.145 -136.668 -252.6269 
1786080786.370 0.01078864 0.01046617 0.01109595 0.01338864 -73.147 -28.901 -296.14 -136.668 -252.6257 
1786080786.529 0.01078864 0.01046617 0.01109595 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6257 
1786080786.686 0.01078864 0.01046617 0.009825954 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6244 
1786080786.844 0.01078864 0.01046617 0.009825954 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6244 
1786080787.004 0.01078864 0.01046617 0.009825954 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6244 
1786080787.161 0.01078864 0.01046617 0.009825954 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6244 
1786080787.326 0.01078864 0.01046617 0.008555954 0.008388636 -73.147 -28.901 -296.135 -136.664 -252.6231 
1786080787.488 0.01078864 0.01046617 0.008555954 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6231 
1786080787.647 0.01078864 0.01046617 0.009825954 0.008388636 -73.147 -28.901 -296.14 -136.668 -252.6231 
1786080787.806 0.01078864 0.006466175 0.008555954 0.008388636 -73.147 -28.901 -296.14 -136.664 -252.6231 
1786080787.966 0.01078864 0.006466175 0.008555954 0.008388636 -73.147 -28.901 -296.135 -136.664 -252.6231 
1786080788.126 0.005854473 0.006291419 0.008955955 0.009704473 -73.1469 -28.90103 -296.135 -136.664 -252.6231 
1786080788.301 0.02140695 0.0182563 0.01341553 0.01932652 -73.13098 -28.90669 -296.14 -136.704 -252.5634 
1786080788.472 0.01318305 0.01353318 0.01271974 0.01598305 -73.08364 -28.92351 -296.1 -136.784 -252.3691 
1786080788.638 0.0177201 0.01653892 0.01490789 0.0205201 -73.0092 -28.94995 -296.055 -136.92 -252.0681 
1786080788.809 0.01441747 0.01567856 0.01299888 0.01721747 -72.90755 -28.98606 -295.985 -137.1 -251.6528 
1786080788.998 0.01270246 0.01330779 0.01321331 0.01550246 -72.75804 -29.03918 -295.885 -137.368 -251.0445 
1786080789.158 0.009860433 0.01124655 0.01190346 0.01266043 -72.59995 -29.09534 -295.78 -137.652 -250.4006 
1786080789.328 0.009258837 0.00791256 0.01203756 0.01282527 -72.41133 -29.16234 -295.66 -137.992 -249.6348 
1786080789.491 0.003928617 0.0001745038 0.007843434 0.006728617 -72.19757 -29.23828 -295.52 -138.376 -248.7636 
1786080789.650 -0.007702657 -0.01055488 0.006719864 9.734304e-05 -71.96428 -29.32115 -295.365 -138.796 -247.8174 
1786080789.809 -0.008000942 -0.009288237 0.006994628 -0.0002009425 -71.70712 -29.4125 -295.21 -139.276 -246.7773 
1786080789.968 -0.008242195 -0.008234938 0.007564204 -0.0004421946 -71.42651 -29.51219 -295.045 -139.804 -245.6368 
1786080790.131 -0.002964328 -0.01054723 0.008252985 0.0009712221 -71.1088 -29.62505 -294.865 -140.404 -244.3643 
1786080790.297 -0.004777685 -0.00233668 0.00819829 0.009208844 -70.76857 -29.74591 -294.68 -141.064 -242.9953 
1786080790.463 -0.01549167 -0.01959724 0.0006675761 -0.01269167 -70.38809 -29.88107 -294.465 -141.784 -241.4598 
1786080790.625 -0.01744518 -0.02033941 -0.006276029 -0.01464518 -69.99194 -30.0218 -294.26 -142.56 -239.866 
1786080790.793 -0.01774085 -0.02208195 -0.007954726 -0.01494085 -69.56383 -30.17389 -294.05 -143.408 -238.154 
1786080790.963 -0.01454701 -0.01714301 -0.006660002 -0.01546031 -69.1028 -30.33766 -293.84 -144.34 -236.3189 
1786080791.150 -0.01433474 -0.02057137 -0.007163822 -0.01153474 -68.54141 -30.53709 -293.595 -145.484 -234.09 
1786080791.330 -0.01516037 -0.0167382 -0.005802243 -0.01236037 -67.97892 -30.73691 -293.365 -146.652 -231.8662 
1786080791.499 -0.01572889 -0.01738105 -0.007047098 -0.01292889 -67.41792 -30.9362 -293.155 -147.832 -229.6552 
1786080791.664 -0.01565359 -0.01556711 -0.006691568 -0.01285359 -66.84577 -31.13945 -292.96 -149.056 -227.4111 
1786080791.830 -0.01258238 -0.01514345 -0.00682167 -0.01478238 -66.25007 -31.35107 -292.78 -150.348 -225.0845 
1786080791.998 -0.01431132 -0.01607795 -0.005467102 -0.01151132 -65.61225 -31.57908 -292.605 -151.76 -222.5889 
1786080792.165 -0.008791805 -0.01440767 -0.005522817 -0.0109918 -64.94583 -31.81439 -292.455 -153.244 -220.0286 
1786080792.338 -0.01164352 -0.01540752 -0.005324072 -0.008843523 -64.2344 -32.06711 -292.315 -154.86 -217.293 
1786080792.506 -0.01191163 -0.01498975 -0.005717984 -0.009111627 -63.50231 -32.32718 -292.205 -156.564 -214.4774 
1786080792.670 -0.009191081 -0.01218458 -0.0033237 -0.01100982 -62.76391 -32.58949 -292.13 -158.288 -211.6923 
1786080792.838 -0.01261646 -0.01387881 -0.00347023 -0.009816459 -61.99849 -32.8614 -292.08 -160.112 -208.8043 
1786080793.023 -0.008648236 -0.01389332 -0.005269288 -0.01104824 -61.1175 -33.17436 -292.075 -162.248 -205.5049 
1786080793.203 -0.01256411 -0.01407938 -0.006127726 -0.009964108 -60.23359 -33.48836 -292.11 -164.428 -202.2232 
1786080793.386 -0.007934311 -0.01201554 -0.005470717 -0.01239948 -59.2711 -33.83028 -292.21 -166.844 -198.6837 
1786080793.555 -0.007374387 -0.01088803 -0.005535753 -0.009774387 -58.35013 -34.15744 -292.36 -169.208 -195.3106 
1786080793.725 -0.01044533 -0.01448929 -0.00238731 -0.007845328 -57.39984 -34.49503 -292.565 -171.656 -191.9057 
1786080793.886 -0.008514101 -0.01466221 -0.005038267 -0.0109141 -56.48885 -34.81864 -292.82 -174.052 -188.6533 
1786080794.056 -0.008526133 -0.01294896 -0.003053558 -0.01092613 -55.4993 -35.17017 -293.155 -176.696 -185.162 
1786080794.217 -0.007892684 -0.01154994 -0.0004636231 -0.01029268 -54.51766 -35.51889 -293.55 -179.356 -181.7406 
1786080794.383 -0.009545818 -0.01055019 -0.0004104184 -0.006945818 -53.5155 -35.8749 -294.015 -182.108 -178.2888 
1786080794.587 -0.009767992 -0.00813243 -0.001814727 -0.006269478 -52.29281 -36.30925 -294.68 -185.536 -174.113 
1786080794.760 -0.009680535 -0.01016352 -0.005238034 -0.005931896 -51.19099 -36.70066 -295.35 -188.628 -170.4478 
1786080794.931 -0.006373102 -0.007016427 1.279734 -0.007890913 -50.19173 -37.05563 -296.035 -191.488 -168.4298 
1786080795.120 -0.009596574 -0.007146866 2.490496 -0.006996574 -49.21061 -37.40417 -296.765 -194.324 -166.4727 
1786080795.309 0 0 0 0 -49.16426 -37.42063 -296.625 -194.46 -166.3216 
1786080795.507 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080795.712 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080795.898 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080796.077 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080796.248 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080796.417 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080796.690 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080796.929 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080797.150 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080797.349 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080797.514 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080797.679 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080797.842 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080798.004 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080798.169 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080798.332 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080798.522 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080798.687 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080798.888 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080799.061 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080799.230 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080799.395 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080799.579 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080799.747 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080799.919 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080800.079 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080800.237 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080800.402 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080800.566 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080800.728 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080800.900 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080801.064 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080801.229 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080801.398 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080801.568 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080801.728 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080801.890 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080802.049 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080802.209 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080802.368 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080802.535 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080802.694 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080802.856 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080803.017 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080803.175 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080803.337 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080803.502 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080803.663 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080803.821 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080803.981 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080804.142 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080804.299 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080804.458 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080804.617 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
1786080804.777 0 0 0 0 -49.16426 -37.42063 -296.62 -194.468 -166.3216 
