# t ex ey ez ew A C jx jy jz
1786094314.179 -0.01043757 -0.01388529 -0.007560637 -0.008880004 58.79111 117.5822 -580.065 -220.132 -160.533 
1786094314.340 -0.01144565 -0.01339795 -0.008313498 -0.01144565 58.60879 117.2176 -579.81 -221.496 -159.865 
1786094314.498 -0.0158984 -0.01525425 -0.008056476 -0.0108984 58.41493 116.8299 -579.55 -222.944 -159.1652 
1786094314.658 -0.02164667 -0.02581992 -0.01201087 -0.02164667 58.2071 116.4142 -579.285 -224.488 -158.4083 
1786094314.816 -0.0213062 -0.02691324 -0.01216604 -0.0213062 57.9893 115.9786 -579.03 -226.116 -157.6209 
1786094314.975 -0.022929 -0.02037299 -0.01083604 -0.022929 57.7575 115.515 -578.775 -227.856 -156.7865 
1786094315.134 -0.02121321 -0.02391364 -0.01195658 -0.02121321 57.51308 115.0262 -578.53 -229.68 -155.9064 
1786094315.295 -0.02149349 -0.02194554 -0.01166513 -0.02149349 57.25274 114.5055 -578.29 -231.628 -154.9729 
1786094315.455 -0.01679997 -0.02264489 -0.01086182 -0.02179997 56.9811 113.9622 -578.07 -233.656 -154.0026 
1786094315.615 -0.01922478 -0.02124863 -0.009404953 -0.01922478 56.6967 113.3934 -577.86 -235.78 -152.9905 
1786094315.776 -0.01863139 -0.0189512 -0.01068157 -0.01753747 56.39951 112.799 -577.675 -237.996 -151.9338 
1786094315.935 -0.01565688 -0.02136856 -0.008973326 -0.01565688 56.08951 112.179 -577.515 -240.304 -150.8378 
1786094316.095 -0.01337921 -0.01787563 -0.009369759 -0.01337921 55.76877 111.5375 -577.385 -242.692 -149.7062 
1786094316.255 -0.01322018 -0.0155247 -0.009243449 -0.01322018 55.43326 110.8665 -577.285 -245.184 -148.5277 
1786094316.417 -0.01517403 -0.01875143 -0.009691485 -0.01517403 55.08271 110.1654 -577.22 -247.776 -147.2932 
1786094316.576 -0.0145182 -0.01882649 -0.008416968 -0.0127182 54.71922 109.4384 -577.2 -250.46 -146.0359 
1786094316.735 -0.01528 -0.01914889 -0.007287996 -0.01548 54.34749 108.695 -577.225 -253.196 -144.7482 
1786094316.895 -0.01153098 -0.01873194 -0.007990465 -0.01238021 53.96073 107.9215 -577.305 -256.032 -143.4134 
1786094317.056 -0.01498973 -0.02057241 -0.007808464 -0.01518973 53.56113 107.1223 -577.435 -258.952 -142.0316 
1786094317.217 -0.0149903 -0.01541737 -0.008703995 -0.0151903 53.14609 106.2922 -577.63 -261.976 -140.6219 
1786094317.380 -0.01526151 -0.01565937 -0.008421642 -0.01546151 52.71273 105.4255 -577.895 -265.112 -139.15 
1786094317.538 -0.01214213 -0.01753336 -0.007565372 -0.01234213 52.27439 104.5488 -578.23 -268.264 -137.6705 
1786094317.697 -0.01435186 -0.01424126 -0.006978759 -0.009551861 51.82901 103.658 -578.63 -271.452 -136.1757 
1786094317.859 -0.01042271 -0.01588978 -0.008166968 -0.01062271 51.36231 102.7246 -579.125 -274.764 -134.6174 
1786094318.020 -0.01364944 -0.01496649 -0.007125144 -0.008849437 50.88263 101.7653 -579.7 -278.164 -133.0184 
1786094318.177 -0.01085804 -0.01479823 -0.007393672 -0.01105804 50.39931 100.7986 -580.365 -281.54 -131.4271 
1786094318.336 -0.01196278 -0.01552304 -0.007091729 -0.007162782 49.90035 99.8007 -581.115 -284.972 -129.8066 
1786094318.495 -0.00803405 -0.01543335 -0.007057668 -0.00823405 49.38866 98.77731 -581.975 -288.476 -128.1467 
1786094318.656 -0.01172473 -0.01459524 -0.006004447 -0.006924732 48.85779 97.71558 -582.945 -292.072 -126.4386 
1786094318.816 -0.0115897 -0.01041897 -0.006876802 -0.008884147 48.32067 96.64134 -584.02 -295.668 -124.7228 
1786094318.975 -0.01284866 -0.0126245 -0.005412133 -0.008048655 47.76751 95.53503 -585.21 -299.316 -122.9728 
1786094319.136 -0.01245444 -0.01269505 -0.005911194 -0.006258928 47.19792 94.39584 -586.535 -303.016 -121.1846 
1786094319.295 -0.01195839 -0.01540651 -0.007209919 -0.0065571 46.61906 93.23812 -587.975 -306.72 -119.3837 
1786094319.456 -0.01061875 -0.01232434 -0.005207071 -0.006037619 46.02737 92.05473 -589.55 -310.444 -117.5638 
1786094319.615 -0.01246426 -0.009865005 -0.006675878 -0.002664257 45.4267 90.8534 -591.235 -314.152 -115.7312 
1786094319.777 -0.005128474 -0.01184993 -0.006033755 -0.005328474 44.80178 89.60357 -593.105 -317.928 -113.8465 
1786094319.936 -0.008301315 -0.01368354 -0.005959052 -0.003501315 44.17551 88.35102 -595.07 -321.628 -111.9784 
1786094320.098 -0.01072416 -0.01137665 -0.006546214 -0.005924157 43.5286 87.0572 -597.205 -325.364 -110.0696 
1786094320.257 -0.006695006 -0.01044066 -0.006665424 -0.001895006 42.87285 85.74569 -599.48 -329.052 -108.1582 
1786094320.418 -0.006999824 -0.01171333 -0.0056527 -0.002199824 42.20008 84.40017 -601.915 -332.728 -106.2227 
1786094320.576 -0.005242212 -0.0111202 -0.006514824 -0.0004422121 41.52724 83.05448 -604.455 -336.296 -104.2987 
1786094320.737 -0.006770438 -0.008189362 -0.005178359 0.008029562 40.83315 81.6663 -607.175 -339.86 -102.3657 
1786094320.897 -0.006328723 -0.007309441 -0.00596044 0.008471277 40.12627 80.25254 -610.05 -343.36 -100.4112 
1786094321.063 -0.005261073 -0.01009087 -0.006111965 0.004538927 39.37487 78.74975 -613.215 -346.932 -98.36524 
1786094321.222 -0.0076777 -0.0130805 -0.005963985 0.0071223 38.64638 77.29276 -616.38 -350.248 -96.41326 
1786094321.381 -0.005454247 -0.01057304 -0.006081132 0.009345753 37.90534 75.81069 -619.7 -353.476 -94.45873 
1786094321.539 -0.002528213 -0.008213351 -0.005480363 0.005014348 37.15636 74.31271 -623.145 -356.58 -92.5169 
1786094321.698 -0.007041851 -0.006049954 -0.005715777 0.007758149 36.39021 72.78042 -626.755 -359.588 -90.56364 
1786094321.856 -0.003849013 -0.006998657 -0.005464425 0.01095099 35.61622 71.23243 -630.49 -362.448 -88.62689 
1786094322.016 -0.003715753 -0.007786798 -0.005191857 0.01108425 34.82473 69.64947 -634.385 -365.188 -86.68379 
1786094322.176 -0.005449593 -0.009852353 -0.005242453 0.009350407 34.01041 68.02082 -638.465 -367.808 -84.72418 
1786094322.336 0.001246318 -0.007006597 -0.005137304 0.006046318 33.18836 66.37671 -642.66 -370.252 -82.78743 
1786094322.497 -0.002153726 -0.004188151 -0.005189796 0.007646274 32.35351 64.70702 -646.97 -372.52 -80.86338 
1786094322.658 -0.004422135 -0.002382001 -0.005649498 0.01037786 31.49503 62.99006 -651.455 -374.624 -78.93044 
1786094322.817 -0.002682305 0.001109741 -0.004985562 0.01211769 30.63992 61.27984 -655.97 -376.492 -77.05212 
1786094322.977 0.004730266 0.002258223 -0.004589498 0.009530266 29.77297 59.54593 -660.585 -378.148 -75.19538 
1786094323.138 0.00410182 0.005332274 -0.002996304 0.00890182 28.90094 57.80187 -665.24 -379.584 -73.36658 
1786094323.300 0.002728174 0.004408967 -0.001874695 0.007528174 28.04187 56.08373 -669.835 -380.744 -71.63557 
1786094323.460 0.001676662 0.004429072 -0.0007051244 0.01147666 27.19573 54.39145 -674.36 -381.668 -69.96679 
1786094323.619 -0.001649819 0.005671689 -0.001044469 0.008150181 26.36774 52.73548 -678.775 -382.356 -68.37802 
1786094323.779 -0.001685482 0.006373494 0.0005921492 0.003114518 25.55256 51.10511 -683.105 -382.824 -66.86037 
1786094323.938 -0.009312852 0.008138359 0.0009292774 0.005487148 24.75519 49.51037 -687.305 -383.084 -65.41765 
1786094324.098 -0.005427792 0.008329141 0.0008467659 0.009372208 23.9654 47.9308 -691.44 -383.148 -64.03081 
1786094324.257 -0.002279481 0.008449212 1.504009e-05 0.007520519 23.1934 46.3868 -695.44 -383.028 -62.71509 
1786094324.417 -0.0007572717 0.01231469 0.002708087 0.004042728 22.42929 44.85857 -699.35 -382.736 -61.45652 
1786094324.576 0.0003096115 0.01216432 0.002763818 0.0001096115 21.68259 43.36518 -703.115 -382.284 -60.26272 
1786094324.736 -0.00797612 0.007529001 0.002776069 0.004301629 20.94392 41.88784 -706.775 -381.672 -59.11973 
1786094324.896 -0.005118937 0.01141943 0.004518177 0.004681063 20.21812 40.43625 -710.315 -380.928 -58.03515 
1786094325.057 -0.0011809 0.009056343 0.005944549 0.0036191 19.50512 39.01024 -713.73 -380.048 -57.00518 
1786094325.217 -0.0069649 0.009900669 0.004599212 0.002742498 18.80048 37.60095 -717.025 -379.044 -56.01966 
1786094325.376 -0.002089609 0.01245141 0.005405908 -0.002289609 18.12171 36.24341 -720.14 -377.956 -55.10526 
1786094325.535 -0.005394748 0.008595196 0.005230721 -0.005594748 17.44695 34.89391 -723.155 -376.748 -54.22769 
1786094325.695 -0.009148247 0.009735425 0.004084196 -0.009348247 16.78502 33.57003 -726.04 -375.456 -53.39711 
1786094325.855 -0.006735238 0.007549325 0.002264967 -0.006935238 16.13586 32.27173 -728.795 -374.08 -52.61225 
1786094326.015 -0.005211936 0.01076977 0.003444156 -0.01041194 15.50357 31.00714 -731.405 -372.648 -51.87946 
1786094326.175 -0.006580442 0.006769223 0.002356 -0.006780442 14.87608 29.75216 -733.915 -371.128 -51.17842 
1786094326.336 -0.008997293 0.009462631 0.002586342 -0.009197293 14.2616 28.5232 -736.295 -369.56 -50.52056 
1786094326.497 -0.005982306 0.008589352 0.003330763 -0.01118231 13.66377 27.32753 -738.555 -367.944 -49.90334 
1786094326.658 -0.008012384 0.008565785 0.003716301 -0.008212384 13.07512 26.15024 -740.67 -366.296 -49.32803 
1786094326.818 -0.00631843 0.008147632 0.005184623 -0.00863627 12.49946 24.99891 -742.685 -364.608 -48.78701 
1786094326.977 -0.002476348 0.01098108 0.005755457 -0.007676348 11.94362 23.88724 -744.555 -362.92 -48.28663 
1786094327.137 -0.009658176 0.01029361 0.005285978 -0.009858176 11.39702 22.79405 -746.315 -361.2 -47.81546 
1786094327.297 -0.006226776 0.009413591 0.005812112 -0.006426776 10.86331 21.72662 -747.975 -359.468 -47.37731 
1786094327.456 -0.006349194 0.007724653 0.00506139 -0.006549194 10.3456 20.6912 -749.515 -357.74 -46.97091 
1786094327.616 -0.004313916 0.006712238 0.004734268 -0.009513916 9.840505 19.68101 -750.955 -356.012 -46.59372 
1786094327.778 -0.003178 0.009836583 0.006191258 -0.008378 9.338901 18.6778 -752.32 -354.26 -46.23939 
1786094327.937 -0.003808424 0.006113663 0.004649531 -0.009008424 8.856306 17.71261 -753.57 -352.532 -45.913 
1786094328.098 -0.007591808 0.008839638 0.004738581 -0.007791808 8.386574 16.77315 -754.725 -350.824 -45.61328 
1786094328.259 -0.004934845 0.008434038 0.005606997 -0.01013485 7.926786 15.85357 -755.805 -349.12 -45.33642 
1786094328.419 -0.00648511 0.007916717 0.005084359 -0.00668511 7.482723 14.96544 -756.795 -347.44 -45.08115 
1786094328.578 -0.003225028 0.01041979 0.004938921 -0.008425028 7.051436 14.10287 -757.7 -345.804 -44.85001 
1786094328.745 -0.003958636 0.006794795 0.005081861 -0.009158636 6.620069 13.24014 -758.555 -344.132 -44.63157 
1786094328.903 -0.005921168 0.004885761 0.006170181 -0.006121168 6.214848 12.4297 -759.31 -342.544 -44.4398 
1786094329.063 -0.005163551 0.008997572 0.004843098 -0.005363551 5.822365 11.64473 -760 -340.996 -44.26327 
1786094329.226 -0.0030256 0.007363706 0.005359097 -0.0082256 5.438014 10.87603 -760.635 -339.46 -44.10325 
1786094329.385 -0.004418888 0.006726464 0.005258645 -0.009618888 5.073545 10.14709 -761.2 -337.984 -43.96101 
1786094329.545 -0.003367198 0.006697124 0.005633532 -0.008567198 4.717363 9.434727 -761.71 -336.548 -43.83147 
1786094329.707 -0.000244223 0.009799003 0.004772185 -0.008136131 4.372069 8.744139 -762.17 -335.14 -43.71463 
1786094329.873 -0.001873392 0.007252811 0.004291471 -0.009464334 4.035869 8.071737 -762.585 -333.756 -43.60922 
1786094330.036 0.001883294 0.008614732 0.004962731 -0.005427757 3.711229 7.422458 -762.96 -332.416 -43.51651 
1786094330.199 -0.004443126 0.005189844 0.005221526 -0.009643126 3.407552 6.815104 -763.275 -331.152 -43.4365 
1786094330.357 -0.003180108 0.005535154 0.00412679 -0.008380108 3.118575 6.237151 -763.555 -329.948 -43.36538 
1786094330.516 -0.005302171 0.005555251 0.003944477 -0.005502171 2.844129 5.688259 -763.795 -328.8 -43.30442 
1786094330.677 -0.006891716 0.006812533 0.003680602 -0.007091716 2.579076 5.158152 -764.01 -327.688 -43.25108 
1786094330.837 -0.003192386 0.002734583 0.003675673 -0.009447167 2.330066 4.660132 -764.19 -326.64 -43.20536 
1786094330.994 -0.003370815 0.003736387 0.004193189 -0.008570815 2.095122 4.190243 -764.345 -325.648 -43.16726 
1786094331.152 -0.004285816 0.003476965 0.003961083 -0.009485816 1.872667 3.745335 -764.475 -324.708 -43.13424 
1786094331.309 -0.003796629 0.002462055 0.004708098 -0.008996629 1.663981 3.327961 -764.585 -323.824 -43.10757 
1786094331.466 -0.005069933 0.006416721 0.004692121 -0.005269933 1.467621 2.935242 -764.675 -322.996 -43.08471 
1786094331.623 -0.00524475 0.007021574 0.004452169 -0.00544475 1.283587 2.567175 -764.75 -322.216 -43.06566 
1786094331.781 -0.001677892 0.004490793 0.004580578 -0.006877892 1.110822 2.221644 -764.815 -321.48 -43.05042 
1786094331.939 -0.005754172 0.001469555 0.002885649 -0.005954172 0.9505372 1.901074 -764.86 -320.796 -43.03645 
1786094332.098 -0.004250765 0.001783665 0.002353208 -0.009450765 0.8027297 1.605459 -764.9 -320.168 -43.02629 
1786094332.258 0.01586836 0.01971233 0.009865612 0.01050707 0.664977 1.329954 -764.95 -319.6 -43.02629 
1786094332.417 0.01871319 0.01731323 0.01028501 0.01351319 0.5423717 1.084743 -764.975 -319.076 -43.02121 
1786094332.576 0.01759678 0.01951968 0.009234558 0.01739678 0.4309311 0.8618621 -764.99 -318.604 -43.01613 
1786094332.735 0.01646696 0.01687615 0.009477204 0.01626696 0.3328791 0.6657581 -765 -318.184 -43.01359 
1786094332.895 0.01410049 0.01247501 0.008778896 0.01390049 0.2474631 0.4949262 -765.005 -317.816 -43.01105 
1786094333.056 0.01451325 0.01606786 0.009925729 0.01431325 0.1742619 0.3485239 -765.01 -317.508 -43.01105 
1786094333.215 0.01192714 0.01318084 0.009302264 0.01172714 0.1138764 0.2277528 -765.01 -317.248 -43.00978 
1786094333.375 0.01564785 0.01289942 0.008352088 0.01544785 0.06602877 0.1320575 -765.015 -317.044 -43.00851 
1786094333.535 0.01514736 0.01668812 0.009747622 0.01494571 0.03131299 0.06262597 -765.015 -316.9 -43.00978 
1786094333.697 0.02001286 0.02239232 0.01105083 0.01981286 0.009304242 0.01860848 -765.02 -316.812 -43.01105 
1786094333.857 0.02000001 0.02084745 0.01232405 0.02480001 0.0002708388 0.0005416677 -765.025 -316.772 -43.01232 
1786094334.019 0.03 0.02600007 0.01359405 0.0248 1.407255e-08 8.477414e-09 -765.03 -316.776 -43.01359 
1786094334.178 0.025 0.02200007 0.01359405 0.0248 1.407255e-08 8.477414e-09 -765.025 -316.772 -43.01359 
1786094334.339 0.025 0.02200007 0.01232405 0.0248 1.407255e-08 8.477414e-09 -765.025 -316.772 -43.01232 
1786094334.498 0.025 0.02200007 0.01232405 0.0248 1.407255e-08 8.477414e-09 -765.025 -316.772 -43.01232 
1786094334.657 0.025 0.02200007 0.01232405 0.0248 1.407255e-08 8.477414e-09 -765.025 -316.772 -43.01232 
1786094334.816 0.025 0.02200007 0.01105405 0.0248 1.407255e-08 8.477414e-09 -765.025 -316.772 -43.01105 
1786094334.976 0.02 0.02200007 0.01105405 0.0198 1.407255e-08 8.477414e-09 -765.02 -316.772 -43.01105 
1786094335.137 0.02 0.01800007 0.00978405 0.0198 1.407255e-08 8.477414e-09 -765.02 -316.768 -43.00978 
1786094335.298 0.02 0.01800007 0.00978405 0.0198 1.407255e-08 8.477414e-09 -765.02 -316.768 -43.00978 
1786094335.457 0.02 0.01800007 0.01105405 0.0198 1.407255e-08 8.477414e-09 -765.02 -316.768 -43.01105 
1786094335.617 0.02 0.01800007 0.01105405 0.0198 1.407255e-08 8.477414e-09 -765.02 -316.768 -43.01105 
1786094335.776 0.02 0.01800007 0.00978405 0.0198 1.407255e-08 8.477414e-09 -765.02 -316.768 -43.00978 
1786094335.937 0.02 0.01800007 0.00978405 0.0148 1.407255e-08 8.477414e-09 -765.02 -316.768 -43.00978 
1786094336.096 0.015 0.01800007 0.00978405 0.0198 1.407255e-08 8.477414e-09 -765.015 -316.768 -43.00978 
1786094336.257 0.015 0.01400007 0.008514051 0.0148 1.407255e-08 8.477414e-09 -765.02 -316.768 -43.00978 
1786094336.416 0.015 0.01400007 0.008514051 0.0148 1.407255e-08 8.477414e-09 -765.015 -316.764 -43.00851 
1786094336.583 0.015 0.01400007 0.008514051 0.0148 1.407255e-08 8.477414e-09 -765.015 -316.764 -43.00851 
1786094336.742 0.015 0.01400007 0.008514051 0.0148 1.407255e-08 8.477414e-09 -765.015 -316.764 -43.00851 
1786094336.900 0.015 0.01400007 0.008514051 0.0148 1.407255e-08 8.477414e-09 -765.015 -316.764 -43.00851 
1786094337.059 0.01500007 0.0111216 0.008514034 0.01500007 0.0006760301 0.001352075 -765.015 -316.764 -43.00851 
1786094337.218 0.00501841 0.002611947 0.00469945 0.00501841 0.01112943 0.02225886 -765.005 -316.8 -43.0047 
1786094337.379 0.005175973 0.003495923 0.004660059 0.005175973 0.03441183 0.06882366 -765.005 -316.9 -43.0047 
1786094337.540 0.0007440408 -0.007247622 0.0007080439 0.0007440408 0.07075502 0.1415101 -765 -317.044 -43.00089 
1786094337.700 -0.002857694 -0.005168362 -0.0009115233 0.002142306 0.1200557 0.2401114 -764.995 -317.256 -42.99962 
1786094337.858 -0.005128481 -0.008816978 -0.004133833 -0.0001284808 0.1810452 0.3620905 -764.99 -317.512 -42.99708 
1786094338.018 -0.01033442 -0.01389028 -0.009151956 -0.01529609 0.2555261 0.5110523 -764.98 -317.824 -42.99327 
1786094338.177 -0.01259477 -0.01493315 -0.008537368 -0.01259477 0.3422208 0.6844417 -764.97 -318.192 -42.99581 
1786094338.337 -0.01593742 -0.01655935 -0.01018191 -0.01593742 0.4422156 0.8844313 -764.955 -318.616 -42.99708 
1786094338.499 -0.009098629 -0.01174638 -0.0080421 -0.009098629 0.5557796 1.111559 -764.945 -319.104 -43.00343 
1786094338.660 -0.01099411 -0.01443046 -0.008781091 -0.01582679 0.6822726 1.364545 -764.915 -319.636 -43.00851 
1786094338.819 -0.01010386 -0.01135855 -0.007573825 -0.01488307 0.8208387 1.641677 -764.89 -320.232 -43.0174 
1786094338.978 -0.01485052 -0.01441803 -0.00875088 -0.01485052 0.9711916 1.942383 -764.845 -320.868 -43.02629 
1786094339.139 -0.0135124 -0.01146231 -0.007621965 -0.0135124 1.135274 2.270547 -764.795 -321.568 -43.04026 
1786094339.303 -0.01288243 -0.01289521 -0.008800792 -0.01288243 1.315599 2.631197 -764.73 -322.332 -43.0555 
1786094339.463 -0.01223734 -0.0167086 -0.008660535 -0.01223734 1.507973 3.015946 -764.65 -323.144 -43.07582 
1786094339.625 -0.01964799 -0.02158805 -0.01149693 -0.01964799 1.712161 3.424323 -764.545 -324.004 -43.09741 
1786094339.783 -0.0239164 -0.02430587 -0.0125338 -0.0239164 1.926528 3.853056 -764.425 -324.908 -43.12535 
1786094339.940 -0.01842636 -0.01848333 -0.01218094 -0.02342636 2.150615 4.30123 -764.295 -325.86 -43.15964 
1786094340.099 -0.01723228 -0.01974005 -0.01193484 -0.02223228 2.390098 4.780197 -764.135 -326.868 -43.20028 
1786094340.257 -0.01554078 -0.0209461 -0.01048331 -0.02054078 2.64061 5.28122 -763.95 -327.92 -43.24854 
1786094340.418 -0.01822578 -0.01790077 -0.01076192 -0.0217595 2.907028 5.814056 -763.73 -329.04 -43.30315 
1786094340.577 -0.02011924 -0.0207994 -0.01044028 -0.02011924 3.186215 6.372431 -763.475 -330.204 -43.36665 
1786094340.736 -0.01445401 -0.01698069 -0.009830882 -0.01945401 3.476352 6.952704 -763.195 -331.416 -43.43904 
1786094340.897 -0.0151549 -0.01656243 -0.008846383 -0.0151549 3.781093 7.562186 -762.87 -332.68 -43.52159 
1786094341.057 -0.01408145 -0.01905055 -0.01018346 -0.01663521 4.100605 8.20121 -762.495 -333.996 -43.6143 
1786094341.215 -0.01205702 -0.01436608 -0.009295396 -0.01705702 4.42679 8.853579 -762.09 -335.34 -43.71844 
1786094341.374 -0.01128107 -0.01713073 -0.008771835 -0.01628107 4.767658 9.535316 -761.63 -336.728 -43.83528 
1786094341.534 -0.01319874 -0.01370363 -0.007679756 -0.01319874 5.121146 10.24229 -761.115 -338.164 -43.96609 
1786094341.697 -0.01410069 -0.01180372 -0.0095563 -0.01410069 5.496753 10.99351 -760.53 -339.676 -44.11214 
1786094341.860 -0.01219894 -0.009742859 -0.008605912 -0.01219894 5.885444 11.77089 -759.885 -341.228 -44.27724 
1786094342.026 -0.008818956 -0.01495846 -0.008406276 -0.01381896 6.290021 12.58004 -759.17 -342.82 -44.46012 
1786094342.189 -0.01351163 -0.01535629 -0.007928483 -0.01351163 6.70813 13.41626 -758.375 -344.464 -44.66332 
1786094342.351 -0.01252963 -0.01372371 -0.008263425 -0.01252963 7.136894 14.27379 -757.515 -346.108 -44.88176 
1786094342.510 -0.01010125 -0.01750581 -0.008465612 -0.01510125 7.570724 15.14145 -756.595 -347.756 -45.11798 
1786094342.669 -0.01162906 -0.0139574 -0.007306613 -0.01662906 8.011753 16.02351 -755.605 -349.412 -45.37325 
1786094342.828 -0.01057093 -0.01307685 -0.007341336 -0.01350872 8.470975 16.94195 -754.52 -351.112 -45.65392 
1786094342.988 -0.008570017 -0.01307451 -0.006659444 -0.01357002 8.937147 17.87429 -753.36 -352.804 -45.95491 
1786094343.157 -0.01291964 -0.008605939 -0.00719618 -0.01291964 9.449549 18.8991 -752.015 -354.632 -46.30289 
1786094343.320 -0.01275329 -0.01201964 -0.008302955 -0.01275329 9.957199 19.9144 -750.62 -356.396 -46.66611 
1786094343.480 -0.01272733 -0.007894706 -0.008108901 -0.01272733 10.47492 20.94983 -749.13 -358.16 -47.05727 
1786094343.639 -0.01145113 -0.01037717 -0.007065527 -0.01145113 10.99248 21.98497 -747.575 -359.872 -47.46875 
1786094343.797 -0.009035827 -0.008386445 -0.007312799 -0.01403583 11.52598 23.05196 -745.905 -361.592 -47.91198 
1786094343.954 -0.009696895 -0.01199176 -0.006676894 -0.01469689 12.06517 24.13035 -744.145 -363.272 -48.38188 
1786094344.115 -0.007658954 -0.01154602 -0.007635917 -0.01265895 12.62022 25.24043 -742.265 -364.948 -48.88607 
1786094344.281 -0.006553648 -0.008754784 -0.006548956 -0.01155365 13.21683 26.43366 -740.165 -366.684 -49.45503 
1786094344.441 -0.01075014 -0.01007488 -0.007240271 -0.01075014 13.81606 27.63213 -737.97 -368.352 -50.05066 
1786094344.602 -0.00799402 -0.008225748 -0.006573304 -0.01299402 14.4172 28.8344 -735.7 -369.948 -50.6755 
1786094344.760 -0.008642339 -0.01072451 -0.006230606 -0.01364234 15.02723 30.05446 -733.315 -371.484 -51.3359 
1786094344.919 -0.009253603 -0.008771514 -0.007738225 -0.01306579 15.64994 31.29988 -730.805 -372.968 -52.03567 
1786094345.075 -0.01060434 -0.00740353 -0.007149248 -0.01560434 16.27716 32.55432 -728.2 -374.372 -52.771 
1786094345.232 -0.006092004 -0.007873472 -0.006160431 -0.011092 16.91265 33.82531 -725.49 -375.696 -53.54443 
1786094345.391 -0.0113051 -0.009316507 -0.007201647 -0.0113051 17.56862 35.13724 -722.595 -376.964 -54.37755 
1786094345.556 -0.01124528 -0.0126039 -0.006981296 -0.01624528 18.26269 36.53411 -719.47 -378.176 -55.2856 
1786094345.718 -0.008232639 -0.008876067 -0.006674122 -0.01323264 18.96166 37.92331 -716.275 -379.268 -56.23048 
1786094345.878 -0.006839071 -0.007121461 -0.0074232 -0.01573443 19.67364 39.34727 -712.925 -380.252 -57.23251 
1786094346.036 -0.009601193 -0.008118764 -0.006763929 -0.01460119 20.37617 40.75233 -709.525 -381.088 -58.26375 
1786094346.196 -0.007073628 -0.00611413 -0.006820205 -0.01207363 21.10483 42.20966 -705.98 -381.804 -59.35595 
1786094346.355 -0.008969857 -0.009189985 -0.006804924 -0.01396986 21.84625 43.6925 -702.285 -382.376 -60.51164 
1786094346.514 -0.01115159 -0.00790332 -0.006758317 -0.01615159 22.58619 45.17238 -698.54 -382.792 -61.7029 
1786094346.679 -0.004786917 -0.005440991 -0.006416537 -0.01478692 23.38198 46.76397 -694.465 -383.06 -63.02624 
1786094346.842 -0.008199226 -0.005187453 -0.006928791 -0.01319923 24.17686 48.35373 -690.335 -383.136 -64.39022 
1786094347.000 -0.00493782 -0.002856981 -0.006466184 -0.01493782 24.96501 49.93001 -686.205 -383.024 -65.78595 
1786094347.158 -0.008355083 -0.001911147 -0.007232147 -0.01335508 25.76065 51.52131 -681.995 -382.716 -67.23629 
1786094347.315 -0.007290799 -0.003135248 -0.007167958 -0.0122908 26.56371 53.12742 -677.725 -382.204 -68.74378 
1786094347.472 -0.003171849 -0.002454082 -0.006777331 -0.01317185 27.37901 54.75803 -673.375 -381.476 -70.32874 
1786094347.629 -0.004618171 0.002757007 -0.006467644 -0.01461817 28.20667 56.424 -668.915 -380.532 -71.97212 
1786094347.791 -0.002339542 0.007262466 -0.006065006 -0.0135303 29.05768 58.11537 -664.395 -379.34 -73.69805 
1786094347.959 -0.006229421 0.01007575 -0.00681972 -0.01122942 29.98098 59.96196 -659.465 -377.78 -75.6348 
1786094348.120 -0.00334522 0.008123397 -0.007152504 -0.009795738 30.85662 61.71325 -654.82 -376.048 -77.52202 
1786094348.280 -0.007202512 0.004717667 -0.007070759 -0.01220251 31.71935 63.4387 -650.275 -374.104 -79.42955 
1786094348.439 -0.004115788 0.006585604 -0.007359994 -0.009115788 32.55339 65.10678 -645.93 -372.008 -81.31804 
1786094348.597 -0.006262703 0.0117619 -0.00738947 -0.006262703 33.38003 66.76007 -641.67 -369.72 -83.2332 
1786094348.754 -0.009676054 0.008002343 -0.007963164 -0.009676054 34.18389 68.36779 -637.585 -367.284 -85.13566 
1786094348.912 -0.00590835 0.007848227 -0.006746126 -0.011146 34.9805 69.96099 -633.61 -364.68 -87.06225 
1786094349.083 -0.00507995 0.008857645 -0.007698304 -0.01007995 35.79901 71.60769 -629.575 -361.784 -89.09171 
1786094349.244 -0.004838658 0.008824526 -0.006495534 -0.004838658 36.61841 73.23682 -625.67 -358.724 -91.14022 
1786094349.403 -0.004809498 0.005397075 -0.006964795 -0.004809498 37.37614 74.75228 -622.125 -355.7 -93.08205 
1786094349.560 -0.004224086 0.01014519 -0.006815351 -0.004224086 38.11676 76.23352 -618.745 -352.592 -95.01245 
1786094349.717 -0.004232126 0.009768516 -0.005815625 -0.004232126 38.84502 77.69003 -615.51 -349.38 -96.94284 
1786094349.876 -0.001940237 0.01093981 -0.006726632 -0.001940237 39.56548 79.13095 -612.405 -346.06 -98.88086 
1786094350.033 -0.004115722 0.006928548 -0.006824367 0.0008842784 40.27348 80.54697 -609.445 -342.656 -100.8151 
1786094350.199 -0.004421746 0.01018173 -0.006242736 0.007846616 40.99514 81.99027 -606.53 -339.06 -102.8166 
1786094350.362 0.005495678 0.01084579 -0.005080429 0.005495678 41.70764 83.41529 -603.775 -335.372 -104.8219 
1786094350.522 -0.0002184318 0.01287912 -0.005811928 0.009781568 42.38134 84.76269 -601.255 -331.772 -106.7422 
1786094350.680 0.0007362869 0.009888891 -0.006150035 0.005736287 43.04243 86.08486 -598.89 -328.128 -108.651 
