# t_epoch pid.x.err pid.y.err pid.z.err pid.w.err joint2.ferr joint2.posfb joint4.posfb
1786041374.142 -0.005399987 -0.007715159 -0.009919413 -0.007999987 -0.009919413 -433.0991 -13.88244 
1786041374.305 -0.005434636 -0.01041128 -0.009711968 -0.008034846 -0.009711968 -434.8212 -15.11991 
1786041374.464 -0.005468455 -0.00734822 -0.01044195 -0.008068455 -0.01044195 -436.6271 -16.3199 
1786041374.622 -0.005501442 -0.007255234 -0.009629031 -0.008101442 -0.009629031 -438.5436 -17.51243 
1786041374.780 -0.01053422 -0.008125874 -0.01042668 -0.008134215 -0.01042668 -440.5883 -18.68996 
1786041374.939 -0.01056533 -0.08547649 0.01541207 -0.008165331 0.01541207 -442.6901 -19.82285 
1786041375.096 -0.0005664775 -0.01446638 0.009134615 0.001833522 0.009134615 -443.094 -19.8647 
1786041375.254 0.009433522 0.009533623 0.009517663 0.01183352 0.009517663 -443.621 -19.8647 
1786041375.420 0.009433522 0.009533623 0.009427366 0.01183352 0.009427366 -444.1709 -19.8647 
1786041375.583 0.009433522 0.01353362 0.009177075 0.01183352 0.009177075 -444.7107 -19.8647 
1786041375.748 0.009433522 0.01353362 0.008293443 0.01183352 0.008293443 -445.2631 -19.8647 
1786041375.906 0.009433522 0.01353362 0.009153157 0.01183352 0.009153157 -445.794 -19.8647 
1786041376.070 0.009433522 0.009533623 0.0135032 0.006833522 0.0135032 -445.7303 -19.8647 
1786041376.228 0.004433522 0.005533623 0.006096543 0.006833522 0.006096543 -445.6962 -19.8647 
1786041376.390 0.009433522 0.009533623 0.007703194 0.006833522 0.007703194 -445.7241 -19.8647 
1786041376.558 0.009433522 0.009533623 0.008746512 0.01183352 0.008746512 -445.7533 -19.8647 
1786041376.721 0.009433522 0.009533623 0.008083164 0.006833522 0.008083164 -445.78 -19.8647 
1786041376.890 0.009433522 0.009533623 0.008356482 0.006833522 0.008356482 -445.808 -19.8647 
1786041377.055 0.009433522 0.005533623 0.01246982 0.006833522 0.01246982 -445.8278 -19.8647 
1786041377.219 0.009433522 0.009533623 0.02827016 0.006833522 0.02827016 -445.1905 -19.8647 
1786041377.392 0.004440095 -0.1297276 0.02897984 0.007040095 0.02897984 -442.6264 -19.62468 
1786041377.564 -0.01052503 -0.02567207 -0.01110474 -0.007925034 -0.01110474 -440 -18.35715 
1786041377.725 -0.01049053 -0.01918326 -0.009384213 -0.01289053 -0.009384213 -437.8944 -17.11228 
1786041377.886 -0.01045727 -0.01633895 -0.008978814 -0.01285727 -0.008978814 -436.011 -15.91956 
1786041378.052 -0.01042211 -0.009832356 -0.009618747 -0.01282211 -0.009618747 -434.1746 -14.66724 
1786041378.219 -0.01038676 -0.01384913 -0.007584324 -0.01278676 -0.007584324 -432.488 -13.41484 
1786041378.380 -0.01035208 -0.01420477 -0.008367362 -0.01275208 -0.008367362 -430.9818 -12.19238 
1786041378.540 -0.01031787 -0.01442862 -0.008270363 -0.007717873 -0.008270363 -429.6419 -10.99226 
1786041378.699 -0.01028375 -0.01221197 -0.00884885 -0.01268375 -0.00884885 -428.4456 -9.799837 
1786041378.857 -0.005249712 -0.01226185 -0.00679166 -0.007649712 -0.00679166 -427.394 -8.614723 
1786041379.023 -0.01021427 -0.01268781 -0.006817053 -0.007614272 -0.006817053 -426.4428 -7.384754 
1786041379.187 -0.01017852 -0.01340996 -0.008186413 -0.007578517 -0.008186413 -425.6313 -6.147035 
1786041379.345 -0.01014398 -0.01289868 -0.007272842 -0.007543983 -0.007272842 -424.9912 -4.954793 
1786041379.503 -0.0101096 -0.01071174 -0.00806791 -0.007509605 -0.00806791 -424.4895 -3.769764 
1786041379.661 -0.01007518 -0.009478587 -0.007595629 -0.007475179 -0.007595629 -424.1251 -2.584791 
1786041379.827 -0.01003941 -0.01237824 -0.007621985 -0.007439413 -0.007621985 -423.8901 -1.354753 
1786041379.996 -0.01000293 0.03161552 -0.00675074 -0.007402929 -0.00675074 -423.8025 -0.1007189 
1786041380.168 -1.00045e-13 0.0243 -0.001178981 0.0026 -0.001178981 -423.8076 1.477024e-08 
1786041380.339 0.005 0.0083 0.005171016 0.0026 0.005171016 -423.8139 1.477024e-08 
1786041380.501 0.01 0.0083 0.006441015 0.0076 0.006441015 -423.8152 1.477024e-08 
1786041380.661 0.01 0.0083 0.007711015 0.0076 0.007711015 -423.8164 1.477024e-08 
1786041380.826 0.004999734 0.04301579 0.00663693 0.0003997345 0.00663525 -423.8154 -0.01084433 
1786041380.993 0.00999421 -0.005986544 -0.004280191 0.01239421 -0.004280191 -424.0541 -0.1984 
1786041381.157 0.00999421 0.01001346 0.002772843 0.01239421 0.002772843 -424.6079 -0.1984 
1786041381.322 0.00999421 0.01001346 0.007285879 0.00739421 0.007285879 -425.159 -0.1984 
1786041381.486 0.00999421 0.01001346 0.007195582 0.01239421 0.007672246 -425.7128 -0.1984 
1786041381.648 0.00499421 0.01001346 0.00694529 0.00739421 0.00694529 -426.2487 -0.1984 
1786041381.813 0.00999421 0.01001346 0.006854993 0.00739421 0.006854993 -426.7986 -0.1984 
1786041381.985 0.00499421 0.01001346 0.01520832 0.00739421 0.01520832 -426.8314 -0.1984 
1786041382.153 0.00999421 0.01001346 0.003305021 0.00739421 0.003305021 -426.7478 -0.1984 
1786041382.317 0.00999421 0.01001346 0.006451671 0.00739421 0.006451671 -426.7796 -0.1984 
1786041382.479 0.00499421 0.01001346 0.007224989 0.00739421 0.007224989 -426.8062 -0.1984 
1786041382.639 0.00499421 0.01001346 0.007228308 0.00739421 0.007228308 -426.8329 -0.1984 
1786041382.801 0.00999421 0.01001346 0.006898294 0.01239421 0.006898294 -426.8596 -0.1984 
1786041382.977 0.00999421 0.01001346 0.01342162 0.00739421 0.01342162 -426.8839 -0.1984 
1786041383.178 0.00999421 0.01001346 0.02639884 0.00739421 0.02639884 -425.8751 -0.1984 
1786041383.350 0.009995001 -0.05701849 -0.01994774 0.015395 -0.01994774 -423.8431 -0.1713673 
1786041383.516 0.005 0.0123 -0.006258978 0.0026 -0.006258978 -423.8025 -1.660063e-08 
1786041383.674 0.005 0.0043 -0.004988979 -0.0024 -0.004988979 -423.8037 -1.660063e-08 
1786041383.842 0.005002531 -0.1150324 -0.00388521 -0.002397469 -0.00388521 -423.8052 0.08670454 
1786041384.012 -0.004960828 -0.02498756 -0.009891152 -0.007360828 -0.009891152 -423.8865 1.349858 
1786041384.175 -0.009924957 -0.01184696 -0.009090768 -0.01232496 -0.009090768 -424.1214 2.572499 
1786041384.340 -0.009889776 -0.0149798 -0.009844988 -0.01228978 -0.009844988 -424.4936 3.779919 
1786041384.515 -0.009851373 -0.01331612 -0.009112645 -0.007251373 -0.009112645 -425.0638 5.099852 
1786041384.677 -0.00481566 -0.0141039 -0.008461658 -0.00721566 -0.009262886 -425.7509 6.337427 
1786041384.837 -0.004780682 -0.0103578 -0.009324548 -0.007180682 -0.009324548 -426.5586 7.537685 
1786041385.000 -0.009745585 -0.00932085 -0.009819708 -0.01214559 -0.009819708 -427.5174 8.752371 
1786041385.167 -0.009710172 -0.0127685 -0.01012899 -0.01210996 -0.01012899 -428.6401 9.989934 
1786041385.334 -0.009673819 -0.00769856 -0.008853537 -0.007073819 -0.008853537 -429.9355 11.24991 
1786041385.504 -0.009637839 -0.01214314 -0.009337449 -0.007037625 -0.009337449 -431.3897 12.51735 
1786041385.670 -0.009601822 -0.01012408 -0.01017336 -0.01200182 -0.01017336 -432.986 13.77729 
1786041385.832 -0.009567479 -0.009099837 -0.009652803 -0.01196748 -0.009652803 -434.6688 14.99258 
1786041386.001 -0.00953207 -0.007728319 -0.009646639 -0.01193207 -0.00991752 -436.5713 16.25986 
1786041386.167 -0.009497096 -0.007276981 -0.009424082 -0.006897096 -0.009424082 -438.5867 17.50503 
1786041386.332 -0.00946257 -0.01334957 -0.01047398 -0.00686257 -0.01047398 -440.7445 18.74987 
1786041386.496 -0.004433607 0.1352509 0.03628711 -0.006833607 0.03628711 -442.7257 19.80147 
1786041386.679 0.0105664 0.02653919 0.009743983 0.0131664 0.009743983 -443.1371 19.8016 
1786041386.858 0.0155664 0.02253919 0.009503648 0.0131664 0.009503648 -443.7569 19.8016 
1786041387.029 0.0105664 0.01853919 0.00941667 0.0131664 0.00941667 -444.3373 19.8016 
1786041387.200 0.0105664 0.01853919 0.009329692 0.0131664 0.009329692 -444.9101 19.8016 
1786041387.373 0.0105664 0.01453919 0.00939939 0.0131664 0.00939939 -445.4701 19.8016 
1786041387.537 0.0155664 0.01853919 0.02363925 0.0131664 0.02363925 -445.7519 19.8016 
1786041387.714 0.0105664 0.01453919 0.008562652 0.0131664 0.008562652 -445.6022 19.8016 
1786041387.888 0.0105664 0.01453919 0.009042635 0.008166396 0.009042635 -445.6327 19.8016 
1786041388.060 0.0105664 0.01453919 0.009585953 0.0131664 0.009585953 -445.6619 19.8016 
1786041388.221 0.0155664 0.01453919 0.009422605 0.008166396 0.009422605 -445.6886 19.8016 
1786041388.421 0.0105664 0.01453919 0.009172588 0.008166396 0.009172588 -445.7203 19.8016 
1786041388.616 0.0105664 0.01453919 0.0094326 0.008166396 0.0101826 -445.7239 19.8016 
1786041388.792 0.0105664 0.01053919 0.01500349 0.008166396 0.01500349 -444.0742 19.8016 
1786041388.957 0.0005445155 0.04150434 -0.01521811 -0.002055485 -0.01521811 -441.2027 19.00668 
1786041389.116 -0.00948871 0.007034677 -0.01142719 -0.01208871 -0.01142719 -439.0945 17.80673 
1786041389.273 -0.00952153 -0.004761619 -0.009512832 -0.00712153 -0.009512832 -437.154 16.62917 
1786041389.441 -0.004556029 -0.007912809 -0.009464913 -0.007156029 -0.009464913 -435.263 15.39918 
1786041389.618 -0.009592643 -0.007190418 -0.009888077 -0.01219264 -0.009888077 -433.4215 14.1017 
1786041389.792 -0.00963096 -0.005227141 -0.00789173 -0.01223096 -0.00789173 -431.6765 12.7516 
1786041389.958 -0.009666478 -0.005664453 -0.007977066 -0.01226648 -0.007977066 -430.2185 11.50672 
1786041390.125 -0.009702585 -0.009764791 -0.008835927 -0.007302585 -0.008835927 -428.8926 10.24676 
1786041390.294 -0.009738836 -0.005110083 -0.007805378 -0.007339052 -0.007805378 -427.7141 8.979314 
1786041390.455 -0.004773912 -0.01140875 -0.008047622 -0.007373912 -0.008047622 -426.7336 7.771479 
1786041390.616 -0.009808872 -0.006529882 -0.007837287 -0.01240887 -0.007837287 -425.8942 6.564171 
1786041390.774 -0.009843481 -0.008670268 -0.007742372 -0.007443481 -0.007742372 -425.2033 5.371499 
1786041390.933 -0.009877939 -0.007549383 -0.007437388 -0.01247794 -0.007437388 -424.6534 4.1866 
1786041391.099 -0.009913762 -0.006003751 -0.007128081 -0.007513762 -0.007128081 -424.2267 2.956493 
1786041391.264 -0.004950061 -0.007527989 -0.007783574 -0.00755028 -0.007783574 -423.9422 1.704249 
1786041391.426 -0.00998529 -0.005095536 -0.007188794 -0.00758529 -0.007188794 -423.8139 0.5042689 
1786041391.592 -0.005 -0.0437 -0.00244898 -0.0026 -0.00244898 -423.8063 1.477024e-08 
1786041391.754 0.01 0.0003 0.01025101 0.0124 0.01025101 -423.819 1.477024e-08 
1786041391.911 0.01 0.0083 0.01025101 0.0124 0.01025101 -423.819 1.477024e-08 
1786041392.070 0.01 0.0083 0.01025101 0.0124 0.01025101 -423.819 1.477024e-08 
1786041392.229 0.01 0.0123 0.01025101 0.0124 0.01025101 -423.819 1.477024e-08 
1786041392.391 -2.210398e-05 0.04184846 0.001593401 -0.002622104 0.001593401 -423.8382 -0.7575066 
1786041392.550 -0.005057111 0.007645596 -0.008251879 -0.007657111 -0.008251879 -423.9868 -1.957478 
1786041392.708 -0.005091655 0.001187263 -0.008705565 -0.007691655 -0.008705565 -424.2802 -3.142484 
1786041392.866 -0.005126161 -0.008758543 -0.008378115 -0.01272616 -0.008378115 -424.7107 -4.327466 
1786041393.023 -0.005160394 -0.006616308 -0.00815293 -0.01276039 -0.00815293 -425.2733 -5.504932 
1786041393.180 -0.00519456 -0.005411622 -0.008816608 -0.00779456 -0.008816608 -425.9693 -6.682421 
1786041393.345 -0.005230162 -0.006076457 -0.008310457 -0.007830162 -0.008310457 -426.8405 -7.912462 
1786041393.509 -0.01026544 -0.008266796 -0.00848889 -0.007865441 -0.00848889 -427.8502 -9.135126 
1786041393.671 -0.005300814 -0.008418359 -0.009846592 -0.007900814 -0.009846592 -429.0097 -10.3649 
1786041393.829 -0.01033476 -0.004739817 -0.009126348 -0.007934763 -0.009126348 -430.2657 -11.54997 
1786041393.988 -0.005368354 -0.009179653 -0.008553032 -0.007968354 -0.008553032 -431.6462 -12.73507 
1786041394.145 -0.005402216 -0.00618622 -0.009767071 -0.008002216 -0.009767071 -433.1765 -13.91993 
1786041394.303 -0.005435691 -0.008821499 -0.009882694 -0.008035691 -0.009882694 -434.8314 -15.10498 
1786041394.468 -0.01046982 -0.006578618 -0.009733638 -0.008069821 -0.009733638 -436.6652 -16.31992 
1786041394.637 -0.0105052 -0.005729105 -0.01087838 -0.008105199 -0.01087838 -438.7239 -17.58744 
1786041394.808 -0.005540331 -0.01209645 -0.008582371 -0.008140331 -0.008939287 -440.9616 -18.86982 
1786041394.977 -0.01057502 -0.05445758 0.006695503 -0.008175023 0.006695503 -443.2946 -20.11618 
1786041395.149 -0.0005772772 -0.01587764 0.00871108 0.006822723 0.00871108 -443.7925 -20.1984 
1786041395.321 0.009422723 0.004122363 0.009260761 0.01182272 0.009260761 -444.383 -20.1984 
1786041395.485 0.009422723 0.008122363 0.009170464 0.01182272 0.009170464 -444.9329 -20.1984 
1786041395.645 0.009422723 0.008122363 0.008443508 0.01182272 0.008443508 -445.4689 -20.1984 
1786041395.802 0.009422723 0.008122363 0.008349892 0.01182272 0.008349892 -445.9921 -20.1984 
1786041395.967 0.009422723 0.008122363 0.01315294 0.01182272 0.01315294 -446.5204 -20.1984 
1786041396.136 0.004422723 0.008122363 0.003414171 0.01182272 0.003414171 -446.3229 -20.1984 
1786041396.295 0.009422723 0.01212236 0.008819696 0.01182272 0.008819696 -446.3553 -20.1984 
1786041396.455 0.009422723 0.01212236 0.008989681 0.01182272 0.008989681 -446.382 -20.1984 
1786041396.615 0.009422723 0.008122363 0.008993 0.01182272 0.008993 -446.4087 -20.1984 
1786041396.774 0.009422723 0.01212236 0.009162986 0.01182272 0.009162986 -446.4353 -20.1984 
1786041396.937 0.009422723 0.008122363 0.02615312 0.01182272 0.02615312 -446.2027 -20.1984 
1786041397.102 0.009423071 -0.03030681 0.01848718 0.01162307 0.01848718 -444.1669 -20.18568 
1786041397.264 -0.0005461513 -0.02848938 -0.01349148 -0.002946151 -0.01349148 -441.312 -19.06592 
1786041397.426 -0.01051252 -0.01540026 -0.009548636 -0.01291252 -0.009548636 -439.172 -17.85091 
1786041397.585 -0.0104795 -0.01814233 -0.008578304 -0.007879499 -0.008578304 -437.201 -16.65821 
1786041397.742 -0.01044606 -0.01633841 -0.009190607 -0.007846061 -0.009190607 -435.3734 -15.47334 
1786041397.899 -0.01041285 -0.01042518 -0.008800143 -0.01281285 -0.008641443 -433.678 -14.2884 
1786041398.059 -0.01037883 -0.01594241 -0.009057898 -0.007778833 -0.009057898 -432.1045 -13.09583 
1786041398.228 -0.005343147 -0.01153042 -0.008084861 -0.007743147 -0.008084861 -430.5982 -11.84341 
1786041398.391 -0.005307942 -0.01517952 -0.009342029 -0.01270794 -0.009342029 -429.2622 -10.61333 
1786041398.548 -0.00527389 -0.01451112 -0.008262425 -0.00767389 -0.008262425 -428.1141 -9.428429 
1786041398.708 -0.005239722 -0.009584509 -0.007661623 -0.007639505 -0.007661623 -427.0943 -8.235988 
1786041398.866 -0.01020502 -0.01647189 -0.008062867 -0.007605016 -0.008062867 -426.2104 -7.043411 
1786041399.024 -0.01017087 -0.0131592 -0.00695169 -0.007570874 -0.00695169 -425.4738 -5.866015 
1786041399.181 -0.01013644 -0.01728845 -0.008311455 -0.007536442 -0.008311455 -424.8655 -4.680961 
1786041399.347 -0.00510064 -0.006895477 -0.007415614 -0.00750064 -0.007415614 -424.3803 -3.451006 
1786041399.511 -0.01006479 -0.009360183 -0.007357239 -0.007464792 -0.007357239 -424.0412 -2.220915 
1786041399.669 -0.005029789 -0.01035831 -0.007417791 -0.01242979 -0.007417791 -423.852 -1.020912 
1786041399.829 -0.005000011 0.1383198 -0.006258986 -0.007400011 -0.006258979 -423.8025 -0.0001363648 
1786041400.012 -0.005 0.0163 9.101872e-05 -0.0024 9.101872e-05 -423.8088 -1.137215e-08 
1786041400.176 -1.00045e-13 0.0083 0.005171016 -0.0024 0.005171016 -423.8139 -1.137215e-08 
1786041400.337 -1.00045e-13 0.0083 0.006441015 -0.0024 0.006441015 -423.8152 -1.137215e-08 
1786041400.497 0.005 0.0083 0.006441015 -0.0024 0.006441015 -423.8152 -1.137215e-08 
1786041400.660 -1.00045e-13 0.0083 0.006441015 -0.0024 0.006441015 -423.8152 -1.137215e-08 
1786041400.829 1.259254e-06 -0.07619983 0.002650076 -0.002398741 0.002650076 -423.8115 0.04329863 
1786041400.996 0.005003723 0.00923335 -0.003305541 0.002603723 -0.003305541 -424.1507 0.1278 
1786041401.156 0.01000372 0.00923335 0.0007308299 0.007603723 0.0007308299 -424.698 0.1278 
1786041401.321 0.01000372 0.00923335 0.007147205 0.007603723 0.00635387 -425.2403 0.1278 
1786041401.486 0.005003723 0.00923335 0.007216903 0.007603723 0.007216903 -425.7978 0.1278 
1786041401.653 0.005003723 0.00923335 0.00760327 0.007603723 0.00760327 -426.3516 0.1278 
1786041401.813 0.01000372 0.00923335 0.009026311 0.01260372 0.009026311 -426.8939 0.1278 
1786041401.977 0.005003723 0.00923335 0.001543118 0.007603723 0.001543118 -426.6587 0.1278 
1786041402.141 0.01000372 0.00923335 0.006306425 0.007603723 0.006306425 -426.683 0.1278 
1786041402.304 0.01000372 0.00923335 0.007849742 0.007603723 0.007849742 -426.7122 0.1278 
1786041402.466 0.01000372 0.01323335 0.007519728 0.01260372 0.007519728 -426.7389 0.1278 
1786041402.626 0.01000372 0.01323335 0.007523047 0.007603723 0.007523047 -426.7656 0.1278 
1786041402.785 0.005003723 0.00923335 0.007693032 0.007603723 0.007693032 -426.7923 0.1278 
1786041402.945 0.005003723 0.00923335 0.006359709 0.007603723 0.006359709 -426.7984 0.1278 
1786041403.103 0.005003723 0.00923335 0.022077 0.007603723 0.022077 -425.6364 0.1278 
1786041403.272 0.005003644 0.02439496 -0.01985067 0.01015364 -0.01985067 -423.8545 0.1251064 
1786041403.433 0.01 -0.0037 -0.003718979 0.0074 -0.003718979 -423.805 1.477024e-08 
1786041403.595 0.005 0.0083 0.002631017 0.0074 0.002631017 -423.8114 1.477024e-08 
1786041403.753 0.005 0.0083 0.007711015 0.0074 0.007711015 -423.8164 1.477024e-08 
1786041403.922 2.49074e-05 -0.04866341 -0.0009136307 -0.002375093 -0.0009136307 -423.8433 0.8548162 
1786041404.091 -0.009939272 -0.01558621 -0.00908387 -0.007339054 -0.00908387 -424.0122 2.092453 
1786041404.265 -0.009900208 -0.01461714 -0.009831071 -0.01229999 -0.009831071 -424.3716 3.435001 
1786041404.428 -0.009864029 -0.01624638 -0.01015179 -0.01226403 -0.01015179 -424.858 4.672241 
1786041404.587 -0.009829436 -0.01105234 -0.009812697 -0.01222944 -0.009812697 -425.4676 5.865071 
1786041404.746 -0.0097947 -0.01716052 -0.009729385 -0.0121947 -0.009729385 -426.2195 7.064899 
1786041404.905 -0.009760486 -0.007476788 -0.009429044 -0.007160486 -0.009429044 -427.0983 8.257626 
1786041405.073 -0.009724866 -0.01035836 -0.01048138 -0.01212487 -0.01048138 -428.1588 9.487533 
1786041405.240 -0.009688946 -0.01072691 -0.01007754 -0.01208873 -0.01007754 -429.3907 10.74733 
1786041405.403 -0.009653387 -0.009888615 -0.009382716 -0.007053387 -0.009382716 -430.7483 11.98497 
1786041405.565 -0.009619056 -0.01467065 -0.01060625 -0.007019056 -0.01060625 -432.2113 13.19243 
1786041405.724 -0.004584894 -0.007139807 -0.009977663 -0.006984894 -0.009977663 -433.8141 14.3999 
1786041405.882 -0.004551547 -0.01181986 -0.00995778 -0.006951547 -0.00995778 -435.5197 15.58511 
1786041406.052 -0.00451672 -0.007451271 -0.01044061 -0.00691672 -0.01044061 -437.4526 16.83011 
1786041406.217 -0.004481912 -0.01117288 -0.009190949 -0.006881912 -0.009190949 -439.5443 18.08241 
1786041406.381 -0.004447765 -0.008857236 -0.009559093 -0.006847765 -0.009559093 -441.7516 19.31986 
1786041406.539 -0.004425612 0.09634828 0.02461927 -0.006825612 0.02461927 -443.3124 20.1278 
1786041406.696 0.01057439 0.02434828 0.008952341 0.01317439 0.008952341 -443.8014 20.1278 
1786041406.854 0.01057439 0.01634828 0.00933539 0.01317439 0.00933539 -444.3284 20.1278 
1786041407.017 0.01057439 0.02034828 0.009718439 0.01317439 0.009718439 -444.8555 20.1278 
1786041407.180 0.01557439 0.01634828 0.01058147 0.01317439 0.01058147 -445.413 20.1278 
1786041407.341 0.01557439 0.02034828 0.01112451 0.01817439 0.01112451 -445.9502 20.1278 
1786041407.502 0.01557439 0.01634828 0.01915929 0.01317439 0.01915929 -446.3605 20.1278 
1786041407.666 0.01557439 0.02034828 0.01001107 0.01817439 0.01001107 -446.1547 20.1278 
1786041407.836 0.01057439 0.01634828 0.01061772 0.01317439 0.01061772 -446.1826 20.1278 
1786041408.004 0.01557439 0.02034828 0.01132771 0.01817439 0.01132771 -446.2118 20.1278 
1786041408.176 0.01057439 0.01634828 0.01076769 0.01317439 0.01076769 -446.2398 20.1278 
1786041408.338 0.01057439 0.01634828 0.01087434 0.01317439 0.01087434 -446.2677 20.1278 
1786041408.497 0.01557439 0.01634828 0.01087766 0.01817439 0.01087766 -446.2944 20.1278 
1786041408.666 0.01057439 0.01634828 0.03054796 0.01317439 0.03054796 -445.7747 20.1278 
1786041408.844 0.01056802 0.1350923 0.02933837 0.007967818 0.02933837 -443.1458 19.88767 
1786041409.047 -0.009472014 0.005913341 -0.01167511 -0.01207222 -0.01167511 -440.1524 18.43304 
1786041409.244 -0.01451302 -0.01044151 -0.01076225 -0.01211302 -0.01076225 -437.6671 16.96274 
1786041409.414 -0.009551188 -0.00841725 -0.01024941 -0.01215119 -0.01024941 -435.5385 15.59766 
1786041409.580 -0.009586226 -0.008747129 -0.009742356 -0.01218623 -0.009742356 -433.7491 14.35269 
1786041409.744 -0.00962082 -0.0136862 -0.00947668 -0.01222082 -0.00947668 -432.1337 13.13037 
1786041409.902 -0.00965516 -0.007318439 -0.009022023 -0.01225516 -0.009022023 -430.677 11.92273 
1786041410.064 -0.01468965 -0.01570025 -0.009937413 -0.01228965 -0.009937413 -429.3575 10.71544 
1786041410.222 -0.009723852 -0.008067746 -0.008825121 -0.01232385 -0.008825121 -428.1929 9.522891 
1786041410.380 -0.009757955 -0.01087846 -0.008977187 -0.007357955 -0.008977187 -427.1692 8.337893 
1786041410.548 -0.009794113 -0.009247779 -0.00860122 -0.007394113 -0.00860122 -426.2345 7.085403 
1786041410.723 -0.009831239 -0.006769795 -0.007855905 -0.01243124 -0.007855905 -425.4344 5.802752 
1786041410.889 -0.009867577 -0.01053808 -0.007758915 -0.01246758 -0.007758915 -424.8058 4.550325 
1786041411.068 -0.009905289 -0.008254296 -0.008050454 -0.007505289 -0.008050454 -424.3143 3.25279 
1786041411.244 -0.00994545 -0.009928512 -0.00890299 -0.00754545 -0.00890299 -423.9701 1.872833 
1786041411.417 -0.009982803 -0.01201584 -0.007938671 -0.0125828 -0.007938671 -423.8177 0.5903093 
1786041411.575 -0.005 -0.0597 -0.004988979 -0.0076 -0.004988979 -423.8037 1.477024e-08 
1786041411.737 0.015 0.0043 0.01025101 0.0124 0.01025101 -423.819 1.477024e-08 
1786041411.902 0.015 0.0123 0.01025101 0.0124 0.01025101 -423.819 1.477024e-08 
1786041412.063 0.01 0.0123 0.01025101 0.0124 0.01025101 -423.819 1.477024e-08 
1786041412.221 0.01 0.0083 0.008981014 0.0124 0.008981014 -423.8177 1.477024e-08 
1786041412.392 0.004979244 0.04448113 0.001041534 -0.002620756 0.001041534 -423.8344 -0.7125403 
1786041412.551 -0.005055706 0.007295089 -0.008503609 -0.01265592 -0.008503609 -423.9792 -1.919915 
1786041412.710 -0.005090412 -0.004225461 -0.00923827 -0.007690412 -0.00923827 -424.2675 -3.104973 
1786041412.873 -0.01012595 -0.008781112 -0.009405959 -0.007725951 -0.009405959 -424.7082 -4.327372 
1786041413.035 -0.01016122 -0.009821356 -0.009280609 -0.01276122 -0.009280609 -425.2898 -5.542559 
1786041413.193 -0.01019576 -0.009027903 -0.00885763 -0.007795756 -0.00885763 -425.9998 -6.734922 
1786041413.352 -0.005229996 -0.005760024 -0.009007945 -0.007829996 -0.009007945 -426.8405 -7.919904 
1786041413.510 -0.005264137 -0.00807778 -0.009851102 -0.007864353 -0.009851102 -427.8222 -9.112533 
1786041413.669 -0.005298595 -0.01226513 -0.009880298 -0.007898595 -0.009880298 -428.9411 -10.30496 
1786041413.826 -0.00533228 -0.006940956 -0.009766159 -0.00793228 -0.009766159 -430.1793 -11.48253 
1786041413.986 -0.005366037 -0.01170457 -0.00977247 -0.007966037 -0.00977247 -431.5586 -12.6674 
1786041414.152 -0.01040134 -0.006287361 -0.009554533 -0.008001335 -0.009554533 -433.1511 -13.91252 
1786041414.313 -0.0054356 -0.01018155 -0.01023361 -0.0080356 -0.01096626 -434.8555 -15.1349 
1786041414.471 -0.01046883 -0.007621934 -0.009952357 -0.00806904 -0.009952357 -436.6436 -16.31992 
1786041414.631 -0.01050228 -0.007865496 -0.01011594 -0.01310228 -0.01011594 -438.574 -17.51256 
1786041414.790 -0.0105353 -0.005661875 -0.009888116 -0.008135296 -0.009888116 -440.6365 -18.70495 
1786041414.947 -0.01056634 -0.08923139 0.01687028 -0.008166337 0.01687028 -442.7358 -19.83372 
1786041415.107 -0.0005673904 -0.01611645 0.008440942 0.00183261 0.008440942 -443.1244 -19.8722 
1786041415.273 0.00943261 -0.0001164492 0.00882731 0.00683261 0.00882731 -443.6807 -19.8722 
1786041415.436 0.00943261 0.007883551 0.008260348 0.01183261 0.008260348 -444.2243 -19.8722 
1786041415.597 0.00943261 0.007883551 0.008010057 0.00683261 0.008010057 -444.764 -19.8722 
1786041415.757 0.00943261 0.007883551 0.008076435 0.01183261 0.008076435 -445.2974 -19.8722 
1786041415.918 0.00943261 0.007883551 0.007666149 0.01183261 0.007666149 -445.827 -19.8722 
1786041416.076 0.00943261 0.007883551 0.009836221 0.01183261 0.009836221 -445.7201 -19.8722 
1786041416.236 0.00943261 0.007883551 0.006139543 0.01183261 0.006139543 -445.7152 -19.8722 
1786041416.403 0.00943261 0.007883551 0.007849527 0.01183261 0.007849527 -445.7445 -19.8722 
1786041416.567 0.00443261 0.007883551 0.008122845 0.01183261 0.008122845 -445.7724 -19.8722 
1786041416.734 0.00943261 0.003883551 0.006792831 0.01183261 0.006792831 -445.7991 -19.8722 
1786041416.897 0.00443261 0.007883551 0.006462817 0.00683261 0.006462817 -445.8257 -19.8722 
1786041417.061 0.00943261 0.007883551 0.01218281 0.00683261 0.01218281 -445.8511 -19.8722 
1786041417.225 0.00443261 0.003883551 0.02644312 0.00683261 0.02644312 -445.2972 -19.8722 
1786041417.401 0.00443775 -0.137872 0.03175628 0.00703775 0.03175628 -442.8182 -19.68476 
1786041417.573 -0.005526933 -0.02284831 -0.01122475 -0.007926933 -0.01122475 -440.0991 -18.40186 
1786041417.731 -0.01049281 -0.01518773 -0.009811625 -0.007892814 -0.009811625 -438.01 -17.17231 
1786041417.896 -0.01045847 -0.01490147 -0.009059381 -0.01285847 -0.009059381 -436.0605 -15.94222 
