# t_epoch pid.x.err pid.y.err pid.z.err pid.w.err joint2.ferr joint2.posfb joint4.posfb j2.blash-filt j3.blash-filt
1786045743.638 -0.004940383 -0.005925453 -0.0058434 -0.004940383 -0.0058434 -289.6677 2.034111 0 0.0126 
1786045743.802 -0.004928447 -0.001595215 -0.006029746 -0.004928447 -0.006029746 -289.7566 2.441685 0 0.0126 
1786045743.965 -0.009916588 -0.002594603 -0.006491808 -0.009916588 -0.006491808 -289.8607 2.846683 0 0.0126 
1786045744.130 -0.009904366 -0.008666965 -0.006618581 -0.004904366 -0.006618581 -289.9852 3.264126 0 0.0126 
1786045744.292 -0.004892443 -0.00989913 -0.007459592 -0.004892443 -0.007459592 -290.1223 3.671639 0 0.0126 
1786045744.460 -0.004880305 -0.003974877 -0.005892778 -0.004880305 -0.005892778 -290.2811 4.08665 0 0.0126 
1786045744.630 -0.004868101 -0.006804538 -0.006970647 -0.004868028 -0.006800108 -290.4564 4.506712 0 0.0126 
1786045744.816 -0.004854517 -0.001125927 -0.005928864 -0.004854371 -0.005928864 -290.6735 4.974172 0 0.0126 
1786045744.989 -0.004841745 -0.004570185 -0.006540219 -0.004841745 -0.006540219 -290.892 5.406627 0 0.0126 
1786045745.153 0.0001704353 -0.002748397 -0.005385371 -0.004829565 -0.005385371 -291.1218 5.824128 0 0.0126 
1786045745.319 0.0001823147 -0.003543985 -0.006452163 -0.004817612 -0.006452163 -291.3619 6.234179 0 0.0126 
1786045745.489 0.0001946944 -0.007894391 -0.006552067 -0.004805306 -0.006552067 -291.6273 6.656591 0 0.0126 
1786045745.666 0.0002071361 -0.008088491 -0.005837821 -0.009792864 -0.005837821 -291.9143 7.084168 0 0.0126 
1786045745.840 0.0002201476 -0.009088069 -0.005752044 -0.004779852 -0.005752044 -292.2331 7.531614 0 0.0126 
1786045746.021 0.0002331456 -0.003522845 -0.006015072 -0.009766854 -0.006015072 -292.5709 7.979131 0 0.0126 
1786045746.189 0.0002456944 -0.004167934 -0.005740684 -0.004754233 -0.00524844 -292.9189 8.414182 0 0.0126 
1786045746.355 0.0002577947 -0.003157615 -0.005566889 -0.004742205 -0.005566889 -293.2669 8.829145 0 0.0126 
1786045746.521 0.0002696643 -0.007903814 -0.005026437 -0.004730263 -0.005026437 -293.6301 9.241611 0 0.0126 
1786045746.686 0.0002816646 -0.005979824 -0.005656647 -0.004718335 -0.005656647 -294.0085 9.65414 0 0.0126 
1786045746.850 -0.004706494 -0.007486578 -0.004991686 -0.004706494 -0.004991686 -294.4022 10.06412 0 0.0126 
1786045747.011 -0.004694812 -0.00659636 -0.005251866 -0.004694812 -0.005251866 -294.8061 10.46911 0 0.0126 
1786045747.172 -0.004683361 -0.005558091 -0.005733939 -0.004683361 -0.005832897 -295.2201 10.86915 0 0.0126 
1786045747.336 -0.004671566 -0.006241644 -0.005845698 -0.004671566 -0.005845698 -295.6583 11.27667 0 0.0126 
1786045747.511 -0.00465907 -0.004769684 -0.00502821 -0.004658999 -0.00502821 -296.1472 11.71417 0 0.0126 
1786045747.687 -0.004646451 -0.006910426 -0.006014058 -0.004646451 -0.006014058 -296.6565 12.15414 0 0.0126 
1786045747.861 -0.004633924 -0.007409254 -0.006233716 -0.004633924 -0.006233716 -297.1772 12.5892 0 0.0126 
1786045748.033 -0.004621632 -0.002922372 -0.005084712 -0.004621632 -0.005084712 -297.7119 13.01907 0 0.0126 
1786045748.198 -0.004609718 -0.002300708 -0.005269247 -0.004609718 -0.005269247 -298.2465 13.43661 0 0.0126 
1786045748.363 -0.004598039 -0.004952972 -0.00561785 -0.009598039 -0.00561785 -298.7875 13.84666 0 0.0126 
1786045748.525 -0.00458638 0.0003257926 -0.005404678 -0.00458638 -0.005404678 -299.3451 14.25664 0 0.0126 
1786045748.687 -0.004575167 -0.001105572 -0.004938902 -0.004575167 -0.004938902 -299.8975 14.65166 0 0.0126 
1786045748.857 -0.004563196 -0.007353 -0.005887714 -0.004563126 -0.005718042 -300.5071 15.07663 0 0.0126 
1786045749.021 -0.004551461 -0.008600724 -0.006112588 -0.004551391 -0.006040707 -301.1193 15.49167 0 0.0126 
1786045749.193 -0.00453975 -0.005354268 -0.006044883 -0.004539679 -0.006070599 -301.7479 15.90662 0 0.0126 
1786045749.373 -0.004527007 -0.002964667 -0.005019824 -0.004527007 -0.005019824 -302.449 16.35679 0 0.0126 
1786045749.546 -0.004514505 -0.002744733 -0.005972326 -0.004514505 -0.005972326 -303.1589 16.80164 0 0.0126 
1786045749.716 -0.004502592 0.002010909 -0.004969182 -0.004502592 -0.004969182 -303.8561 17.22666 0 0.0126 
1786045749.878 -0.004491125 2.134717e-05 -0.004259461 -0.004491125 -0.004259461 -304.5445 17.63661 0 0.0126 
1786045750.045 -0.004479684 -0.0009916105 -0.005233245 -0.004479684 -0.005233245 -305.2468 18.04666 0 0.0126 
1786045750.212 -0.004468062 -0.004744652 -0.005910382 -0.004468062 -0.005910382 -305.9783 18.46415 0 0.0126 
1786045750.388 -0.004455982 -0.005043138 -0.00583604 -0.004455774 -0.00583604 -306.772 18.90661 0 0.0126 
1786045750.563 -0.004443726 -0.008489492 -0.006142796 -0.004443657 -0.005698702 -307.5747 19.34416 0 0.0126 
1786045750.745 -0.004431297 -0.0006895517 -0.004650119 -0.004431159 -0.004650119 -308.4243 19.79663 0 0.0126 
1786045750.914 -0.004419452 0.003550856 -0.00346487 -0.004419452 -0.00346487 -309.2396 20.22166 0 0.0126 
1786045751.084 -0.004407778 0.001891826 -0.00360116 -0.004407709 -0.003456634 -310.0753 20.64909 0 0.0126 
1786045751.252 -0.004396273 -0.000483362 -0.005061364 -0.004396204 -0.005061364 -310.911 21.06915 0 0.0126 
1786045751.421 -0.0043848 -0.003564752 -0.006240352 -0.004384732 -0.006240352 -311.7631 21.48912 0 0.0126 
1786045751.596 -0.004372952 -0.002241105 -0.005273339 -0.004372884 -0.005273339 -312.6648 21.92407 0 0.0126 
1786045751.774 -0.004361141 -0.001069547 -0.004704751 -0.004361141 -0.004704751 -313.583 22.35909 0 0.0126 
1786045751.947 -0.004348961 0.0007335504 -0.004393609 -0.004348961 -0.004393609 -314.5457 22.80657 0 0.0126 
1786045752.111 -0.004337831 0.003120631 -0.006798108 -0.004337831 -0.006798108 -315.4461 23.21915 0 0.0126 
1786045752.276 -0.004326736 6.268135e-05 -0.005432402 -0.004326736 -0.005432402 -316.3656 23.63167 0 0.0126 
1786045752.441 -0.004315809 0.001233965 -0.005354602 -0.004315809 -0.005354602 -317.2876 24.0391 0 0.0126 
1786045752.610 -0.004304517 -0.00342996 -0.006599498 -0.004304517 -0.006599498 -318.2579 24.4616 0 0.0126 
1786045752.777 -0.009293462 -0.006779157 -0.006055172 -0.009293462 -0.006055172 -319.2282 24.87667 0 0.0126 
1786045752.948 -0.004282378 -0.0003581667 -0.004798404 -0.004282312 -0.004798404 -320.2264 25.29665 0 0.0126 
1786045753.121 -0.00427087 -0.001618983 -0.005048914 -0.00427087 -0.005048914 -321.2691 25.72907 0 0.0126 
1786045753.298 -0.004259009 0.001123818 -0.006556187 -0.004259009 -0.006556187 -322.3702 26.17907 0 0.0126 
1786045753.470 -0.004247521 -0.0008416187 -0.005890451 -0.004247521 -0.005890451 -323.4598 26.61662 0 0.0126 
1786045753.631 -0.004236991 0.0001077144 -0.005264508 -0.004236991 -0.005264508 -324.4771 27.01913 0 0.0126 
1786045753.801 -0.009225979 0.0008671468 -0.006824988 -0.009225979 -0.006824988 -325.5579 27.44162 0 0.0126 
1786045753.965 -0.004215397 -0.004088213 -0.006215362 -0.004215332 -0.006403992 -326.6234 27.85164 0 0.0126 
1786045754.132 -0.004204662 -0.006775583 -0.005821466 -0.004204597 -0.005821466 -327.7169 28.26914 0 0.0126 
1786045754.291 -0.009194225 -0.003999587 -0.005895183 -0.004194161 -0.005895183 -328.7976 28.67168 0 0.0126 
1786045754.452 -0.004183892 -0.001068343 -0.00642819 -0.004183892 -0.00642819 -329.8784 29.07163 0 0.0126 
1786045754.618 -0.004173536 -0.00291038 -0.006458922 -0.004173536 -0.006458922 -330.9871 29.47669 0 0.0126 
1786045754.796 -0.004162459 0.001527966 -0.00572815 -0.004162396 -0.00572815 -332.2012 29.91424 0 0.0126 
1786045754.972 -0.004150988 -0.001356753 -0.005777464 -0.004150925 -0.006502831 -333.4725 30.36662 0 0.0126 
1786045755.140 -0.004140262 -0.005885994 -0.00456837 -0.004140262 -0.00456837 -334.6777 30.78916 0 0.0126 
1786045755.310 -0.004129583 -0.001350937 -0.005454857 -0.00412952 -0.005454857 -335.9096 31.21658 0 0.0126 
1786045755.482 -0.004119077 -0.003896283 -0.00621518 -0.004119077 -0.00621518 -337.1276 31.63414 0 0.0126 
1786045755.645 -0.004108618 -0.001371244 -0.006044707 -0.004108618 -0.006044707 -338.3683 32.05419 0 0.0126 
1786045755.803 -0.004098764 0.000585455 -0.004939423 -0.004098764 -0.004939423 -339.5571 32.45162 0 0.0126 
1786045755.966 -0.004088953 0.002826671 -0.005432481 -0.004088953 -0.005432481 -340.7572 32.84911 0 0.0126 
1786045756.132 -0.004078757 0.003512636 -0.006582797 -0.004078696 -0.006640083 -342.031 33.26666 0 0.0126 
1786045756.296 -0.004068609 0.001429089 -0.006564375 -0.004068609 -0.006564375 -343.3048 33.67913 0 0.0126 
1786045756.465 0.0009415506 0.005087207 -0.005535997 -0.004058389 -0.005762508 -344.6167 34.09913 0 0.0126 
1786045756.644 0.0009522036 0.002511669 -0.006186617 -0.004047796 -0.006186617 -346.0061 34.53925 0 0.0126 
1786045756.818 0.0009628605 -0.0008073522 -0.006314152 -0.00403714 -0.006314152 -347.4171 34.98162 0 0.0126 
1786045756.989 0.0009732211 0.0004680611 -0.004913653 -0.004026779 -0.004913653 -348.8065 35.41166 0 0.0126 
1786045757.151 0.000982932 0.001809055 -0.005053954 -0.004017068 -0.005053954 -350.1349 35.81908 0 0.0126 
1786045757.316 -0.004007348 0.001355361 -0.006303146 -0.004007348 -0.006303146 -351.4836 36.22916 0 0.0126 
1786045757.482 -0.00399756 0.0001484455 -0.006492441 -0.003997502 -0.006492441 -352.8717 36.64666 0 0.0126 
1786045757.646 -0.003988001 0.002495211 -0.005657883 -0.003987943 -0.005657883 -354.2408 37.05416 0 0.0126 
1786045757.810 -0.003978377 0.0003990171 -0.004695921 -0.003978377 -0.004695921 -355.6314 37.46417 0 0.0126 
1786045757.972 -0.003968922 -0.001487438 -0.005638914 -0.003968922 -0.005638914 -357.0246 37.87165 0 0.0126 
1786045758.135 0.001040367 -0.003437762 -0.005859987 -0.003959633 -0.005859987 -358.414 38.27414 0 0.0126 
1786045758.311 0.00105029 -0.002676496 -0.00539336 -0.00394971 -0.00539336 -359.9215 38.70664 0 0.0126 
1786045758.484 0.001060268 -0.004196395 -0.00638016 -0.003939732 -0.00638016 -361.4595 39.14419 0 0.0126 
1786045758.649 0.001069731 -0.003599024 -0.006421648 -0.003930269 -0.006421648 -362.9416 39.56162 0 0.0126 
1786045758.817 0.001079082 -0.001428509 -0.005521182 -0.003920918 -0.005521182 -364.4287 39.97664 0 0.0126 
1786045758.983 0.001088487 -0.001765482 -0.005358095 -0.003911457 -0.005358095 -365.9553 40.3991 0 0.0126 
1786045759.152 0.001097724 -0.002931864 -0.005260038 -0.003902166 -0.005260038 -367.4767 40.81661 0 0.0126 
1786045759.317 -0.003892988 -0.007780511 -0.006286537 -0.003892988 -0.006286537 -369.0007 41.23163 0 0.0126 
1786045759.486 -0.003883868 -0.005537338 -0.004729016 -0.003883868 -0.004729016 -370.54 41.64664 0 0.0126 
1786045759.653 -0.003874589 -0.009672794 -0.004996897 -0.003874535 -0.005485554 -372.1364 42.07414 0 0.0126 
1786045759.821 -0.003865534 -0.005341707 -0.005806487 -0.00386548 -0.005806487 -373.7086 42.49159 0 0.0126 
1786045759.999 -0.003856003 -0.00336257 -0.005408115 -0.003856003 -0.006051653 -375.3888 42.93408 0 0.0126 
1786045760.184 -0.003846114 -0.008049188 -0.00632385 -0.003846114 -0.00632385 -377.1503 43.39413 0 0.0126 
1786045760.357 -0.003836934 0.002763798 -0.005149102 -0.003836934 -0.005149102 -378.8216 43.82918 0 0.0126 
1786045760.523 -0.003828031 -0.001666432 -0.004761503 -0.003828031 -0.004761503 -380.4663 44.24918 0 0.0126 
1786045760.687 -0.003819556 -0.0002406417 -0.005148166 -0.003819556 -0.005148166 -382.0538 44.65416 0 0.0126 
1786045760.856 -0.003810881 -0.004978667 -0.005517354 -0.003810881 -0.005517354 -383.7022 45.07164 0 0.0126 
1786045761.030 0.001197885 -0.004903142 -0.005772696 -0.003802064 -0.005772696 -385.4028 45.49913 0 0.0126 
1786045761.208 0.001207298 -0.004886477 -0.00589409 -0.003792702 -0.00589409 -387.2367 45.95656 0 0.0126 
1786045761.380 0.001216027 -0.003995306 -0.00525905 -0.003783923 -0.005232823 -388.9842 46.38922 0 0.0126 
1786045761.547 0.001224537 -0.005286631 -0.005521187 -0.003775463 -0.005521187 -390.6923 46.80912 0 0.0126 
1786045761.740 0.001233726 -0.003365397 -0.005763609 -0.003766174 -0.005763609 -392.5973 47.27413 0 0.0126 
1786045761.930 0.00124328 -0.0009811461 -0.006099398 -0.00375672 -0.006099398 -394.5684 47.75148 0 0.0126 
1786045762.113 -0.003747694 -0.0008276331 -0.005503275 -0.003747694 -0.005503275 -396.4822 48.21162 0 0.0126 
1786045762.301 -0.003738894 -0.001527201 -0.006205789 -0.003738894 -0.006205789 -398.3872 48.66662 0 0.0126 
1786045762.503 -0.003729166 -0.003482267 -0.004940632 -0.003729166 -0.004940632 -400.5094 49.16923 0 0.0126 
1786045762.685 -0.0087202 -0.003731092 -0.006509558 -0.0037202 -0.006509558 -402.5059 49.63916 0 0.0126 
1786045762.877 -0.008711556 -0.006645501 -0.005773919 -0.003711509 -0.005773919 -404.4756 50.09911 0 0.0126 
1786045763.085 -0.003701505 -0.00619232 -0.00620057 -0.003701505 -0.00620057 -406.7819 50.6341 0 0.0126 
1786045763.282 -0.003692534 -0.003521893 -0.005768687 -0.003692534 -0.005768687 -408.899 51.12411 0 0.0126 
1786045763.487 -0.003683293 -0.000488152 -0.004662613 -0.00368302 -0.004464816 -411.1647 51.63909 0 0.0126 
1786045763.673 -0.003674379 -0.002952024 -0.005697889 -0.003674379 -0.005697889 -413.2666 52.1166 0 0.0126 
1786045763.865 -0.003665919 0.0007973093 -0.004413697 -0.003665874 -0.004413697 -415.3735 52.59159 0 0.0126 
1786045764.056 0.001342494 0.006469199 -0.005334904 -0.003657506 -0.005334904 -417.4804 53.06417 0 0.0126 
1786045764.253 0.001350859 0.0006256654 -0.004876144 -0.003649097 -0.004876144 -419.6356 53.54421 0 0.0126 
1786045764.455 0.001359904 -0.002600776 -0.00475949 -0.003640096 -0.00475949 -421.9851 54.06419 0 0.0126 
1786045764.670 0.001368242 -0.002949188 -0.005242874 -0.003631758 -0.005242874 -424.2013 54.5516 0 0.0126 
1786045764.865 0.001376942 -0.00457165 -0.005692931 -0.003623058 -0.005692931 -426.5571 55.06661 0 0.0126 
1786045765.085 0.001386111 -0.003559234 -0.006253315 0.001386152 -0.005104762 -429.1136 55.6219 0 0.0126 
1786045765.266 0.001394008 -0.007945142 -0.003931553 0.001394049 -0.004118465 -431.3272 56.09913 0 0.0126 
1786045765.464 0.001401606 0.001004349 -0.005414041 0.001401606 -0.005414041 -433.4926 56.56414 0 0.0126 
1786045765.669 0.001409907 -5.832431e-05 -0.004981281 0.001409947 -0.004981281 -435.9297 57.08416 0 0.0126 
1786045765.886 0.001418133 0.0005581103 -0.00581821 0.001418133 -0.00581821 -438.3681 57.60162 0 0.0126 
1786045766.074 0.006426087 0.001448517 -0.00534242 0.001426087 -0.00534242 -440.7862 58.11161 0 0.0126 
1786045766.270 0.001432706 -0.001910988 -0.004883849 0.001432744 -0.004883849 -442.8474 58.54419 0 0.0126 
1786045766.460 0.001440715 -0.004222559 -0.005848916 0.001440715 -0.005848916 -445.3607 59.06914 0 0.0126 
1786045766.662 -0.003551658 -0.004919319 -0.006024134 0.001448379 -0.006024134 -447.8283 59.58166 0 0.0126 
1786045766.861 -0.003544621 -0.004923819 -0.004876971 0.001455379 -0.005575289 -450.1397 60.06164 0 0.0126 
1786045767.054 -0.008537324 -0.006445428 -0.006554651 0.001462676 -0.006554651 -452.5705 60.55915 0 0.0126 
1786045767.231 -0.003530921 -0.005357647 -0.006226939 0.001469079 -0.006226939 -454.7574 61.0091 0 0.0126 
1786045767.439 -0.003523943 0.001863653 -0.004800982 0.001476092 -0.004800982 -457.2009 61.50415 0 0.0126 
1786045767.635 0.001482891 -0.0004453867 -0.005095197 0.00148296 -0.005095197 -459.6419 61.99914 0 0.0126 
1786045767.848 0.001490021 0.002908016 -0.005180087 0.001490021 -0.005601905 -462.2428 62.52416 0 0.0126 
1786045768.060 0.001497293 0.006035486 -0.006211982 0.001497293 -0.006211982 -464.906 63.05911 0 0.0126 
1786045768.261 0.001503975 0.005974174 -0.00480258 0.001503975 -0.00480258 -467.446 63.56668 0 0.0126 
1786045768.465 0.001510506 0.002567907 -0.00581853 0.001510506 -0.00581853 -469.9822 64.07161 0 0.0126 
1786045768.643 0.001516353 0.005818507 -0.004864661 0.001516353 -0.004864661 -472.3037 64.53164 0 0.0126 
1786045768.838 0.001522351 0.008417729 -0.005063598 0.001522351 -0.005063598 -474.7345 65.01163 0 0.0126 
1786045769.044 0.001528606 0.003990639 -0.005093764 0.001528636 -0.005093764 -477.3533 65.52662 0 0.0126 
1786045769.252 0.001534829 0.007553829 -0.00577763 0.001534859 -0.00577763 -479.9822 66.04151 0 0.0126 
1786045769.449 0.001540577 0.003459228 -0.003841155 0.001540577 -0.004117939 -482.4955 66.53411 0 0.0126 
1786045769.653 0.001546642 0.00905961 -0.005158524 0.001546642 -0.005158524 -485.1701 67.05165 0 0.0126 
1786045769.860 0.001552326 0.00353343 -0.004682772 0.001552326 -0.004682772 -487.766 67.55407 0 0.0126 
1786045770.061 0.001557891 0.004811114 -0.004737455 0.001557891 -0.004737455 -490.3708 68.05665 0 0.0126 
1786045770.247 0.001563014 0.006410381 -0.002474697 0.001563014 -0.002474697 -492.8307 68.52926 0 0.0126 
1786045770.435 0.006568109 0.00526687 -0.003316285 0.006568135 -0.003316285 -495.3479 69.01161 0 0.0126 
1786045770.619 0.006572889 0.007485278 -0.003548455 0.006572914 -0.003548455 -497.7558 69.47167 0 0.0126 
1786045770.795 0.006577542 0.007686891 -0.003788313 0.006577542 -0.003788313 -500.1447 69.92675 0 0.0126 
1786045770.966 0.001581627 0.007569975 -0.004833846 0.001581627 -0.004833846 -502.3024 70.33661 0 0.0126 
1786045771.154 0.001586137 0.006127501 -0.00572628 0.001586137 -0.00572628 -504.7433 70.79913 0 0.0126 
1786045771.339 0.001590709 0.004963748 -0.004679383 0.001590709 -0.004679383 -507.2859 71.27923 0 0.0126 
1786045771.521 0.006594825 0.006513416 -0.005113788 0.001594848 -0.005113788 -509.6481 71.72415 0 0.0126 
1786045771.708 0.001599003 0.005014851 -0.003934005 0.001599047 -0.005184808 -512.1233 72.18903 0 0.0126 
1786045771.906 0.001603208 0.001766838 -0.006028343 0.00160323 -0.004148511 -514.6328 72.65932 0 0.0126 
1786045772.113 0.001607877 0.002118511 -0.003647881 0.001607877 -0.003647881 -517.5233 73.19936 0 0.0126 
1786045772.306 0.001611908 0.0002143771 -0.005918473 0.001611908 -0.005918473 -520.1103 73.68164 0 0.0126 
1786045772.486 0.001615625 -0.00163492 -0.004396885 0.001615625 -0.004396885 -522.5729 74.13916 0 0.0126 
1786045772.668 0.0016192 -0.0003745272 -0.005607845 0.0016192 -0.005607845 -525.0113 74.59152 0 0.0126 
1786045772.840 0.001622579 -0.001372752 -0.005036798 0.001622598 -0.005036798 -527.4027 75.03414 0 0.0126 
1786045773.016 0.001625826 -0.001842669 -0.004741223 0.006625826 -0.004741223 -529.7445 75.46664 0 0.0126 
1786045773.193 0.001629121 0.0007149238 -0.004210505 0.001629121 -0.005086598 -532.2261 75.92412 0 0.0126 
1786045773.368 0.001632107 -0.0008065936 -0.003760263 0.001632124 -0.003760263 -534.5375 76.34911 0 0.0126 
1786045773.552 0.001635288 0.0070673 -0.003297362 0.001635304 -0.003297362 -537.0839 76.81678 0 0.0126 
1786045773.738 0.006638262 0.002929692 -0.004846369 0.006638262 -0.004846369 -539.5375 77.26663 0 0.0126 
1786045773.913 0.001641135 0.00333056 -0.005088944 0.001641151 -0.005088944 -542.0242 77.72168 0 0.0126 
1786045774.095 0.001643815 0.002459188 -0.00418171 0.001643815 -0.00418171 -544.4067 78.15662 0 0.0126 
1786045774.293 0.001646674 0.001677606 -0.004135791 0.001646732 -0.004911094 -547.1207 78.6516 0 0.0126 
1786045774.465 0.006649235 0.0073169 -0.004919928 0.006649249 -0.004693619 -549.5654 79.09667 0 0.0126 
1786045774.640 0.006651587 0.006180663 -0.004294801 0.006651587 -0.004294801 -551.9314 79.52664 0 0.0126 
1786045774.819 0.006653921 0.005950509 -0.004409088 0.006653934 -0.004409088 -554.4105 79.9767 0 0.0126 
1786045775.000 0.001656166 0.003533247 -0.004325825 0.001656166 -0.004325825 -556.8793 80.42412 0 0.0126 
1786045775.179 0.001658228 0.005744697 -0.004594497 0.001658228 -0.004594497 -559.2682 80.85912 0 0.0126 
1786045775.353 0.001660306 0.004834619 -0.005151934 0.006660306 -0.005151934 -561.7981 81.31413 0 0.0126 
1786045775.532 0.006662184 0.006194694 -0.004780521 0.006662184 -0.004780521 -564.2072 81.74913 0 0.0126 
1786045775.734 0.006664214 0.002682759 -0.004295316 0.006664234 -0.004295316 -566.9936 82.25164 0 0.0126 
1786045775.907 0.001665924 0.00394111 -0.004127434 0.001665933 -0.004127434 -569.4498 82.69414 0 0.0126 
1786045776.080 0.001667489 0.004987145 -0.005492916 0.001667489 -0.005492916 -571.8374 83.12417 0 0.0126 
1786045776.254 0.001668993 0.0003336782 -0.004840218 0.006669001 -0.004840218 -574.3126 83.56919 0 0.0126 
1786045776.450 0.001670503 0.001436759 -0.005760567 0.001670503 -0.005760567 -576.9555 84.04414 0 0.0126 
1786045776.638 0.006671869 0.0004805424 -0.004001486 0.006671876 -0.003963768 -579.5755 84.51415 0 0.0126 
1786045776.824 0.001673137 -0.001666493 -0.00296047 0.001673137 -0.00296047 -582.1968 84.98417 0 0.0126 
1786045777.006 0.001674268 0.002357606 -0.003897415 0.001674268 -0.003897415 -584.7762 85.44664 0 0.0126 
1786045777.206 0.006675305 0.004224432 -0.00392613 0.006675305 -0.00392613 -587.4 85.91667 0 0.0126 
1786045777.416 0.006676354 0.007161452 -0.005467416 0.001676358 -0.005467416 -590.415 86.45657 0 0.0126 
1786045777.605 0.006677165 0.004312632 -0.004796355 0.006677169 -0.004796355 -593.0985 86.93667 0 0.0126 
1786045777.797 0.001677852 0.001839982 -0.005291941 0.001677852 -0.005291941 -595.7401 87.41166 0 0.0126 
1786045778.001 0.006678461 0.004960389 -0.004506129 0.001678464 -0.004506129 -598.6077 87.92162 0 0.0126 
1786045778.179 0.001678895 0.002686901 -0.00416819 0.001678895 -0.00416819 -601.1541 88.3792 0 0.0126 
1786045778.381 0.001679238 0.005253593 -0.003416283 0.001679238 -0.003416283 -603.8693 88.86162 0 0.0126 
1786045778.568 0.001679453 0.004096573 -0.001647178 0.006679453 -0.001647178 -606.4741 89.32668 0 0.0126 
1786045778.761 0.001679559 0.00386735 -0.0002316779 0.006679559 -0.0002316779 -609.1347 89.8042 0 0.0126 
1786045778.946 0.01167957 0.0139451 0.02086488 0.01167957 0.02086488 -610.2663 90 0 0.0126 
1786045779.120 0.01667957 0.0179451 0.01451488 0.01667957 0.01451488 -610.26 90 0 0.0126 
1786045779.324 0.01667957 0.0179451 0.01324488 0.01667957 0.01324488 -610.2587 90 0 0.0126 
1786045779.494 0.01667957 0.0179451 0.01324488 0.01667957 0.01324488 -610.2587 90 0 0.0126 
1786045779.686 0.01667957 0.0179451 0.01324488 0.01667957 0.01324488 -610.2587 90 0 0.0126 
1786045779.882 0.01667957 0.0179451 0.01324488 0.01667957 0.01324488 -610.2587 90 0 0.0126 
1786045780.065 0.01667957 0.0179451 0.01324488 0.01667957 0.01324488 -610.2587 90 0 0.0126 
1786045780.254 0.01667957 0.0179451 0.01324488 0.01667957 0.01324488 -610.2587 90 0 0.0126 
1786045780.458 0.01667957 0.0179451 0.01324488 0.01667957 0.01324488 -610.2587 90 0 0.0126 
1786045780.651 0.01667957 0.0179451 0.01197488 0.01667957 0.01197488 -610.2574 90 0 0.0126 
1786045780.847 0.01667957 0.0179451 0.01197488 0.01667957 0.01197488 -610.2574 90 0 0.0126 
1786045781.037 0.01667957 0.0179451 0.01070488 0.01167957 0.01070488 -610.2561 90 0 0.0126 
1786045781.223 0.01167957 0.0139451 0.01070488 0.01167957 0.01070488 -610.2561 90 0 0.0126 
1786045781.407 0.01667957 0.0179451 0.01070488 0.01167957 0.01070488 -610.2549 90 0 0.0126 
1786045781.593 -0.00832046 -0.004599666 0.006935253 -0.00852046 0.006935253 -608.3816 89.66585 0 -0.0126 
1786045781.768 -0.01332059 -0.01162941 -0.007411008 -0.01352059 -0.007411008 -605.8061 89.20836 0 -0.0126 
1786045781.947 -0.01332082 -0.01103865 -0.008162315 -0.01352082 -0.008162315 -603.3004 88.76085 0 -0.0126 
1786045782.129 -0.01332115 -0.01383929 -0.009275808 -0.01352117 -0.009275808 -600.7527 88.30585 0 -0.0126 
1786045782.300 -0.01332159 -0.01311897 -0.009867418 -0.01352159 -0.009867418 -598.3321 87.87333 0 -0.0126 
1786045782.466 -0.01332208 -0.01111351 -0.008697817 -0.01352208 -0.008697817 -596.0258 87.46083 0 -0.0126 
1786045782.632 -0.01332267 -0.01105524 -0.00824917 -0.008522667 -0.00824917 -593.6915 87.04335 0 -0.0126 
1786045782.795 -0.01332333 -0.00927788 -0.007417939 -0.01352333 -0.007417939 -591.4144 86.63588 0 -0.0126 
1786045782.953 -0.01332404 -0.01189845 -0.008789878 -0.01352404 -0.008789878 -589.2059 86.24084 0 -0.0126 
1786045783.117 -0.01332485 -0.01029195 -0.007361742 -0.01352485 -0.007361742 -586.9872 85.84339 0 -0.0126 
1786045783.282 -0.01332579 -0.01126015 -0.007214635 -0.008525786 -0.007232871 -584.6288 85.42087 0 -0.0126 
1786045783.445 -0.01332679 -0.0119181 -0.008336211 -0.01352679 -0.008336211 -582.3543 85.0134 0 -0.0126 
1786045783.607 -0.01332786 -0.01215902 -0.008238945 -0.01352786 -0.008274425 -580.0962 84.60839 0 -0.0126 
1786045783.769 -0.008329019 -0.0098138 -0.007178623 -0.008529027 -0.007223807 -577.8267 84.20084 0 -0.0126 
1786045783.931 -0.008330252 -0.01034971 -0.007701556 -0.00853026 -0.007701556 -575.5852 83.79833 0 -0.0126 
1786045784.112 -0.01333169 -0.01094321 -0.008286708 -0.01353169 -0.008286708 -573.1506 83.3607 0 -0.0126 
1786045784.288 -0.01333326 -0.01156886 -0.007545633 -0.01353326 -0.007545633 -570.6639 82.91336 0 -0.0126 
1786045784.457 -0.01333486 -0.01177649 -0.006113563 -0.008534873 -0.006113563 -568.2636 82.48091 0 -0.0126 
1786045784.627 -0.008336529 -0.01153706 -0.006533551 -0.008536529 -0.006533551 -565.9332 82.06086 0 -0.0126 
1786045784.797 -0.008338264 -0.01022627 -0.006794278 -0.008538274 -0.006794278 -563.6053 81.64084 0 -0.0126 
1786045784.959 -0.008340086 -0.01213327 -0.006745871 -0.01354009 -0.006745871 -561.3078 81.22587 0 -0.0126 
1786045785.118 -0.008341916 -0.006808625 -0.005807017 -0.008541916 -0.005807017 -559.0968 80.8259 0 -0.0126 
